AGL60823	AHN97094	0.651062745814
AGL60823	AHM24205	0.697843916676
AGL60823	AHZ43337	0.660128141028
AGL60823	AEK49568	0.560028804734
AGL60823	AEM75431	0.575863995977
AGL60823	AGG27718	0.722779043838
AGL60823	AGG27706	0.756637947124
AGL60823	AGG27899	0.735574782274
AGL60823	AGL60617	0.748679292097
AGL60823	JQ365025	0.139659606776
AGL60823	CY067632	0.13561255189
AGL60823	AB558348	0.140473498594
AGL60823	CY053190	0.132159414874
AGL60823	CY075485	0.133327389218
AGL60823	CY075890	0.136687056759
AGL60823	CY070723	0.136223361344
AGL60823	CY095777	0.13137335594
AGL60823	CY055972	0.14190749131
AGL60823	GQ249333	0.127508986688
AGL60823	AEB80459	0.35009651346
AGL60823	AEV40002	0.383867259657
AGL60823	AGI52989	0.367228421486
AGL60823	AGK73228	0.428051810221
AGL60823	ADP05204	0.208709212298
AGL60823	AEM63482	0.442361499524
AGL60823	AGI52981	0.392765272998
AGL60823	AGT18724	0.481038974267
AGL60823	AFM46518	0.403135096747
AGL60823	AGO86678	0.382457435151
AGL60823	AAL87867	0.144526273032
AGL60823	ADV69078	0.157629650043
AGL60823	AHJ02873	0.150014055522
AGL60823	CAP49192	0.149712736141
AGL60823	AFZ15893	0.146842017366
AGL60823	ACU82395	0.150086127963
AGL60823	AFR76173	0.154484820798
AGL60823	AHG26632	0.142862461799
AGL60823	AFX65236	0.159477061207
AGL60823	AFI62154	0.146101129927
AGL60823	ACR26715	0.152319623272
AGL60823	AAD25309	0.150444764847
AGL60823	ABO38362	0.156621644481
AGL60823	ADW01407	0.149913038249
AGL60823	ADG08308	0.161920509792
AGL60823	AGA19337	0.117662229608
AGL60823	AFR76505	0.14785968853
AGL60823	AGK24317	0.161199103083
AGL60823	AHD25066	0.153268138644
AGL60823	AHK10669	0.143039063684
AGL60823	AGY79889	0.367606714603
AGL60823	ADT78961	0.305425367033
AGL60823	AHZ39463	0.286099606531
AGL60823	AFV53205	0.29830230814
AGL60823	AFJ12607	0.292633802966
AGL60823	ABB18025	0.247130299203
AGL60823	AAA43090	0.378447636566
AGL60823	ACD56313	0.333592072525
AGL60823	ADT79129	0.403087631685
AGL60823	ACD85198	0.344400755847
AGL60823	ADV58876	0.215252462096
AGL60823	BAM42775	0.201174613509
AGL60823	AFU08944	0.18652387438
AGL60823	AGS08997	0.220214709309
AGL60823	BAN14747	0.197065625467
AGL60823	AIA24431	0.170225421677
AGL60823	ABG80073	0.260136831205
AGL60823	AFM47165	0.157462892595
AGL60823	AGB98777	0.235031772025
AGL60823	AHB22213	0.216065687418
AGL60823	ACF47409	0.187540963462
AGL60823	AGE02663	0.183505397074
AGL60823	AHZ40057	0.218563664513
AGL60823	ABA27440	0.236721172436
AGL60823	ACF47464	0.171423159015
AGL60823	AGW43288	0.183529200379
AGL60823	ACF24987	0.167202196218
AGL60823	AFR76416	0.16504811642
AGL60823	AGK42156	0.203219582145
AGL60823	BAO56967	0.187427505464
AGL60823	JN807851	0.150606504643
AGL60823	CY036245	0.134367237334
AGL60823	GQ149235	0.112116787766
AGL60823	GQ338084	0.132940347258
AGL60823	CY062608	0.125060221544
AGL60823	EF541401	0.136784438949
AGL60823	GU596984	0.121361872699
AGL60823	DQ371930	0.115613929702
AGL60823	AY747609	0.122194325432
AGL60823	GU727669	0.129855969448
AGL60823	ADG59064	0.253274123876
AGL60823	ACU46644	0.314818544674
AGL60823	ADT64868	0.0977189398792
AGL60823	ACT15355	0.183983129978
AGL60823	AHL83031	0.297301965191
AGL60823	AHF20428	0.384293155945
AGL60823	ACO07033	0.277314824072
AGL60823	AGB84799	0.204991031525
AGL60823	AHF20383	0.324022899664
AGL60823	ACZ48510	0.193283316353
AGL60823	ACZ58384	0.42731759359
AGL60823	AGL52805	0.404094566521
AGL60823	BAM63158	0.399415989223
AGL60823	ADI34061	0.392609656407
AGL60823	AGL57025	0.442126932578
AGL60823	AHK10800	0.416528995702
AGL60823	AET77666	0.37745829635
AGL60823	AAC54380	0.444280991593
AGL60823	AHN96530	0.438005482895
AGL60823	AHN96602	0.348266647279
AGL60823	AHY84442	0.285971371968
