4eef,4d00,621.0
4eef,2viu,601.5
4eef,4fqr,616.5
4eef,4hlz,1100.0
4eef,4fnk,616.5
4eef,4fqi,1058.0
4eef,2yp3,595.5
4eef,4o5i,589.5
4eef,4n60,548.5
4eef,3znk,1043.0
4eef,5hmg,607.5
4eef,3znm,1043.0
4eef,3znl,1043.0
4eef,4n61,548.5
4eef,4ln8,548.5
4eef,1rvz,1471.0
4eef,4ln6,548.5
4eef,4lxv,1493.0
4eef,4kps,765.5
4eef,2yp2,595.5
4eef,4wa1,609.5
4eef,4wa2,609.5
4eef,3s11,1049.0
4eef,3s13,844.5
4eef,3s12,1031.0
4eef,4hf5,1100.0
4eef,1jsm,1056.0
4eef,1jsn,1056.0
4eef,1jso,1056.0
4eef,1jsh,788.0
4eef,1jsi,788.0
4eef,1jsd,788.0
4eef,3zpb,1046.0
4eef,3qqo,1100.0
4eef,3sm5,1390.0
4eef,3sdy,616.5
4eef,3qqi,622.0
4eef,3qqe,1100.0
4eef,4h32,756.0
4eef,3qqb,1100.0
4eef,4jtx,1492.0
4eef,4hg4,1085.0
4eef,1rvx,1471.0
4eef,4uo9,624.0
4eef,4eda,1479.0
4eef,1mql,617.5
4eef,4kpq,765.5
4eef,4edb,1378.0
4eef,3lzg,1488.0
4eef,3lzf,1726.0
4eef,1rvt,1650.0
4eef,4n5k,548.5
4eef,1mqm,617.5
4eef,4py8,1742.0
4eef,4hfu,1067.5
4eef,4bgw,1043.0
4eef,4gxx,1731.0
4eef,4bgz,1010.5
4eef,4bgy,1043.0
4eef,4bgx,1043.0
4eef,4f15,941.5
4eef,1qfu,607.5
4eef,3zp6,1046.0
4eef,3zp3,1038.0
4eef,3zp2,1038.0
4eef,3zp1,1042.0
4eef,3zp0,1042.0
4eef,4uo8,623.0
4eef,4unz,590.0
4eef,4uo5,623.0
4eef,4uny,590.0
4eef,2wrg,1715.5
4eef,2wrf,1061.0
4eef,2wre,1036.5
4eef,2wrd,1057.5
4eef,2wrc,1048.0
4eef,2wrb,1048.0
4eef,4n62,548.5
4eef,4n63,548.5
4eef,4cr0,1036.0
4eef,1eo8,607.5
4eef,3htt,1617.0
4eef,2wrh,1589.0
4eef,4cz0,616.0
4eef,3m5g,557.5
4eef,2yp5,595.5
4eef,4ln4,565.5
4eef,1ru7,1471.0
4eef,1ti8,559.5
4eef,1rd8,1734.0
4eef,4n5j,548.5
4eef,4ju0,1484.0
4eef,4dj6,561.5
4eef,4dj7,561.5
4eef,4uo4,623.0
4eef,4uo1,605.0
4eef,4o58,597.5
4eef,4bsf,548.5
4eef,4dj8,561.5
4eef,4bsd,548.5
4eef,4bsc,548.5
4eef,2yp9,584.5
4eef,4bsa,548.5
4eef,2wr7,1027.0
4eef,2wr5,1060.5
4eef,2wr4,1049.5
4eef,4i78,748.0
4eef,2wr2,1064.0
4eef,2wr1,1064.0
4eef,2wr0,1064.0
4eef,4k65,1018.0
4eef,4k64,1033.0
4eef,4k67,1018.0
4eef,4k66,1018.0
4eef,4nm8,616.5
4eef,4k63,1033.0
4eef,4k62,1033.0
4eef,4bsg,565.5
4eef,1mqn,617.5
4eef,3ku5,1087.0
4eef,3ku6,1093.0
4eef,4bse,548.5
4eef,3ku3,1100.0
4eef,4fp8,464.5
4eef,4jug,1719.0
4eef,4fqv,551.5
4eef,4juh,1719.0
4eef,4juk,1019.0
4eef,4juj,1719.0
4eef,4jum,1052.0
4eef,4jul,1035.0
4eef,4o5n,589.5
4eef,4jun,1043.0
4eef,1ken,607.5
4eef,4ln3,565.5
4eef,4gxu,1742.0
4eef,4bh2,1030.0
4eef,4bh3,1030.0
4eef,4bh0,1010.5
4eef,4bh1,1010.5
4eef,2yp7,584.5
4eef,4bh4,1030.0
4eef,2yp4,595.5
4eef,4uo0,605.0
4eef,3m6s,1512.0
4eef,4uo2,605.0
4eef,4uo3,606.0
4eef,4m5z,883.5
4eef,3vun,609.5
4eef,4uo6,623.0
4eef,4uo7,623.0
4eef,4lkg,549.5
4eef,4n5y,1052.0
4eef,4n5z,1046.0
4eef,4bsh,565.5
4eef,4lki,549.5
4eef,4lkh,549.5
4eef,4lkk,549.5
4eef,4kwm,1050.0
4eef,1hgf,607.5
4eef,2ibx,1043.0
4eef,1hgd,607.5
4eef,1hge,607.5
4eef,4fiu,774.0
4eef,4lcx,549.5
4eef,1hgj,607.5
4eef,1hgh,607.5
4eef,1hgi,607.5
4eef,3eyk,569.0
4eef,4kon,542.5
4eef,3eyj,569.0
4eef,3ztj,607.5
4eef,4lkj,549.5
4eef,2yp8,584.5
4eef,3m5j,557.5
4eef,4kw1,1011.0
4eef,3uyw,892.5
4eef,3ubq,1471.0
4eef,3uyx,883.5
4eef,3ube,1471.0
4eef,2ypg,607.5
4eef,3eym,607.5
4eef,3m5i,557.5
4eef,3m5h,557.5
4eef,3ubn,1471.0
4eef,4uoa,625.0
4eef,4bsi,565.5
4eef,3ubj,1471.0
4eef,4kth,1041.0
4eef,3gbm,1058.0
4eef,3gbn,1742.0
4eef,4gms,597.5
4eef,3r2x,1726.0
4eef,2hmg,607.5
4eef,4kdo,1030.0
4eef,4kdn,1030.0
4eef,4kdm,1030.0
4eef,4unx,590.0
4eef,4kdq,1018.0
4eef,3al4,1471.0
4cqp,4cqq,1735.0
4cqp,4cqr,1735.0
4cqp,4cqs,1720.0
4cqp,4cqt,1735.0
4cqp,4cqu,1720.0
4cqp,4cqv,1637.0
4cqp,4cqw,1637.0
4cqp,4cqx,1637.0
4cqp,4cqy,1637.0
4cqp,4cqz,1730.0
4cqp,4lvh,542.0
4cqp,4jtv,990.0
4cqp,4f23,799.5
4cqp,4f3z,971.0
4cqp,4hmg,580.0
4cqp,4cyz,564.0
4cqp,3fku,1710.0
4cqp,3mlh,528.0
4cqp,4cyv,564.0
4cqp,4cyw,564.0
4cqp,3htq,1045.0
4cqp,3htp,1045.0
4cqp,2fk0,1710.0
4cqp,4m4y,997.0
4cqp,4kvn,569.0
4cqp,4bsb,567.0
4cqp,3hmg,580.0
4cqp,4mhi,1654.0
4cqp,3hto,1045.0
4cqp,4mhj,1639.0
4cqp,4fqy,572.0
4cqp,4n64,567.0
4cqp,4d00,557.0
4cqp,2viu,571.0
4cqp,4fqr,572.0
4cqp,4hlz,1229.0
4cqp,4fnk,572.0
4cqp,4fqi,1710.0
4cqp,2yp3,548.0
4cqp,4o5i,549.0
4cqp,4n60,567.0
4cqp,3znk,1726.0
4cqp,5hmg,573.0
4cqp,3znm,1726.0
4cqp,3znl,1726.0
4cqp,4n61,567.0
4cqp,4ln8,567.0
4cqp,1rvz,1031.0
4cqp,4ln6,567.0
4cqp,4lxv,998.0
4cqp,4kps,799.5
4cqp,2yp2,548.0
4cqp,4wa1,563.0
4cqp,4wa2,563.0
4cqp,3s11,1640.0
4cqp,3s13,1420.0
4cqp,3s12,1632.0
4cqp,4hf5,1229.0
4cqp,1jsm,1598.0
4cqp,1jsn,1598.0
4cqp,1jso,1598.0
4cqp,1jsh,754.0
4cqp,1jsi,754.0
4cqp,1jsd,754.0
4cqp,3zpb,1717.0
4cqp,3qqo,1229.0
4cqp,3sm5,973.0
4cqp,3sdy,572.0
4cqp,3qqi,714.5
4cqp,3qqe,1229.0
4cqp,4h32,763.0
4cqp,3qqb,1229.0
4cqp,4jtx,996.0
4cqp,4hg4,1210.0
4cqp,1rvx,1031.0
4cqp,4uo9,576.5
4cqp,4eda,987.0
4cqp,1mql,578.0
4cqp,4kpq,799.5
4cqp,4edb,989.0
4cqp,3lzg,1007.0
4cqp,3lzf,1046.0
4cqp,1rvt,1058.0
4cqp,4n5k,567.0
4cqp,1mqm,578.0
4cqp,4py8,1036.0
4cqp,4hfu,1200.5
4cqp,4bgw,1726.0
4cqp,4gxx,1046.0
4cqp,4bgz,1639.5
4cqp,4bgy,1726.0
4cqp,4bgx,1726.0
4cqp,4f15,546.0
4cqp,1qfu,573.0
4cqp,3zp6,1717.0
4cqp,3zp3,1716.0
4cqp,3zp2,1716.0
4cqp,3zp1,1720.0
4cqp,3zp0,1720.0
4cqp,4uo8,576.5
4cqp,4unz,565.0
4cqp,4uo5,576.5
4cqp,4uny,565.0
4cqp,2wrg,1035.5
4cqp,2wrf,1207.5
4cqp,2wre,1174.0
4cqp,2wrd,1194.0
4cqp,2wrc,1188.5
4cqp,2wrb,1188.5
4cqp,4n62,567.0
4cqp,4n63,567.0
4cqp,4cr0,1712.0
4cqp,1eo8,573.0
4cqp,3htt,1045.0
4cqp,2wrh,1032.0
4cqp,4cz0,564.0
4cqp,3m5g,517.5
4cqp,2yp5,548.0
4cqp,4ln4,561.0
4cqp,1ru7,1031.0
4cqp,1ti8,562.5
4cqp,1rd8,1036.0
4cqp,4n5j,567.0
4cqp,4ju0,1006.0
4cqp,4dj6,588.0
4cqp,4dj7,588.0
4cqp,4uo4,576.5
4cqp,4uo1,575.0
4cqp,4o58,580.0
4cqp,4bsf,567.0
4cqp,4dj8,588.0
4cqp,4bsd,567.0
4cqp,4bsc,567.0
4cqp,2yp9,546.0
4cqp,4bsa,567.0
4cqp,2wr7,1167.5
4cqp,2wr5,1236.0
4cqp,2wr4,1225.0
4cqp,4i78,773.0
4cqp,2wr2,1263.0
4cqp,2wr1,1263.0
4cqp,2wr0,1263.0
4cqp,4k65,1623.0
4cqp,4k64,1647.0
4cqp,4k67,1623.0
4cqp,4k66,1623.0
4cqp,4nm8,572.0
4cqp,4k63,1647.0
4cqp,4k62,1647.0
4cqp,4bsg,580.0
4cqp,1mqn,578.0
4cqp,3ku5,1216.0
4cqp,3ku6,1222.0
4cqp,4bse,567.0
4cqp,3ku3,1229.0
4cqp,4fp8,438.0
4cqp,4jug,1053.0
4cqp,4fqv,578.0
4cqp,4juh,1053.0
4cqp,4juk,1629.0
4cqp,4juj,1053.0
4cqp,4jum,1629.0
4cqp,4jul,1632.0
4cqp,4o5n,549.0
4cqp,4jun,1649.0
4cqp,1ken,573.0
4cqp,4ln3,561.0
4cqp,4gxu,1036.0
4cqp,4bh2,1696.0
4cqp,4bh3,1696.0
4cqp,4bh0,1639.5
4cqp,4bh1,1639.5
4cqp,2yp7,546.0
4cqp,4bh4,1696.0
4cqp,2yp4,548.0
4cqp,4uo0,575.0
4cqp,3m6s,998.0
4cqp,4uo2,575.0
4cqp,4uo3,575.0
4cqp,4m5z,524.0
4cqp,3vun,574.0
4cqp,4uo6,576.5
4cqp,4uo7,576.5
4cqp,4lkg,571.0
4cqp,4n5y,1692.0
4cqp,4n5z,1686.0
4cqp,4bsh,580.0
4cqp,4lki,556.5
4cqp,4lkh,571.0
4cqp,4lkk,556.5
4cqp,4kwm,1649.0
4cqp,1hgf,573.0
4cqp,2ibx,1726.0
4cqp,1hgd,573.0
4cqp,1hge,573.0
4cqp,4fiu,799.5
4cqp,4lcx,571.0
4cqp,1hgj,573.0
4cqp,1hgh,573.0
4cqp,1hgi,573.0
4cqp,3eyk,584.0
4cqp,4kon,549.5
4cqp,3eyj,584.0
4cqp,3ztj,573.0
4cqp,4lkj,556.5
4cqp,2yp8,546.0
4cqp,3m5j,517.5
4cqp,4kw1,1635.0
4cqp,3uyw,534.0
4cqp,3ubq,990.0
4cqp,3uyx,538.0
4cqp,3ube,990.0
4cqp,2ypg,573.0
4cqp,3eym,573.0
4cqp,3m5i,517.5
4cqp,3m5h,517.5
4cqp,3ubn,990.0
4cqp,4uoa,579.5
4cqp,4bsi,580.0
4cqp,3ubj,990.0
4cqp,4kth,1626.0
4cqp,3gbm,1710.0
4cqp,3gbn,1036.0
4cqp,4gms,580.0
4cqp,3r2x,1046.0
4cqp,2hmg,573.0
4cqp,4kdo,1696.0
4cqp,4kdn,1696.0
4cqp,4kdm,1696.0
4cqp,4unx,565.0
4cqp,4kdq,1650.0
4cqp,3al4,990.0
4cqq,4cqr,1735.0
4cqq,4cqs,1720.0
4cqq,4cqt,1735.0
4cqq,4cqu,1720.0
4cqq,4cqv,1637.0
4cqq,4cqw,1637.0
4cqq,4cqx,1637.0
4cqq,4cqy,1637.0
4cqq,4cqz,1730.0
4cqq,4lvh,542.0
4cqq,4jtv,990.0
4cqq,4f23,799.5
4cqq,4f3z,971.0
4cqq,4hmg,580.0
4cqq,4cyz,564.0
4cqq,3fku,1710.0
4cqq,3mlh,528.0
4cqq,4cyv,564.0
4cqq,4cyw,564.0
4cqq,3htq,1045.0
4cqq,3htp,1045.0
4cqq,2fk0,1710.0
4cqq,4m4y,997.0
4cqq,4kvn,569.0
4cqq,4bsb,567.0
4cqq,3hmg,580.0
4cqq,4mhi,1654.0
4cqq,3hto,1045.0
4cqq,4mhj,1639.0
4cqq,4fqy,572.0
4cqq,4n64,567.0
4cqq,4d00,557.0
4cqq,2viu,571.0
4cqq,4fqr,572.0
4cqq,4hlz,1229.0
4cqq,4fnk,572.0
4cqq,4fqi,1710.0
4cqq,2yp3,548.0
4cqq,4o5i,549.0
4cqq,4n60,567.0
4cqq,3znk,1726.0
4cqq,5hmg,573.0
4cqq,3znm,1726.0
4cqq,3znl,1726.0
4cqq,4n61,567.0
4cqq,4ln8,567.0
4cqq,1rvz,1031.0
4cqq,4ln6,567.0
4cqq,4lxv,998.0
4cqq,4kps,799.5
4cqq,2yp2,548.0
4cqq,4wa1,563.0
4cqq,4wa2,563.0
4cqq,3s11,1640.0
4cqq,3s13,1420.0
4cqq,3s12,1632.0
4cqq,4hf5,1229.0
4cqq,1jsm,1598.0
4cqq,1jsn,1598.0
4cqq,1jso,1598.0
4cqq,1jsh,754.0
4cqq,1jsi,754.0
4cqq,1jsd,754.0
4cqq,3zpb,1717.0
4cqq,3qqo,1229.0
4cqq,3sm5,973.0
4cqq,3sdy,572.0
4cqq,3qqi,714.5
4cqq,3qqe,1229.0
4cqq,4h32,763.0
4cqq,3qqb,1229.0
4cqq,4jtx,996.0
4cqq,4hg4,1210.0
