query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
ACF20226,AGL58994,2.4e-06
ACF20226,AGL60763,2.7e-06
ACF20226,AEM75431,2.9e-06
ACF20226,AHM24205,1.6e-05
ACF20226,AGG53498,0.081
ACF20226,AGG53443,0.086
ACF20226,ABS89365,0.09
ACF20226,AHK10800,0.094
ACF20226,AAG10670,0.099
ACF20226,AAC54377,0.1
ACF20226,BAM63158,0.11
ACF20226,AHZ38875,0.11
ACF20226,AHN96602,0.11
ACF20226,ABR37440,0.11
ACF20226,ACZ48608,0.12
ACF20226,AGL52805,0.12
ACF20226,ABI94581,0.12
ACF20226,AAR02640,0.12
ACF20226,AGL57025,0.12
ACF20226,AGG83064,0.12
ACF20226,AAG10650,0.12
ACF20226,ADI34061,0.13
ACF20226,ACL80025,0.13
ACF20226,ACZ58384,0.13
ACF20226,AGL57850,0.13
ACF20226,AHN96530,0.14
ACF20226,ADV02479,0.14
ACF20226,ABI85011,0.14
ACF20226,AAD26938,0.15
ACF20226,ABI84602,0.15
ACF20226,ADI34060,0.16
ACF20226,AET77666,0.16
ACF20226,AHZ42377,0.16
ACF20226,AFQ55689,0.17
ACF20226,ABI85000,0.18
ACF20226,ACZ48594,0.18
ACF20226,AAC54380,0.18
ACF20226,CAA78263,0.25
ACF74233,ACF74233,2.6e-06
ACF74233,AEM75431,4.3e-06
ACF74233,AHN97094,4.4e-06
ACF74233,AGL60617,5.3e-06
ACF74233,AGL60775,5.6e-06
ACF74233,AEK49568,5.8e-06
ACF74233,AGG27863,6e-06
ACF74233,AGG27706,6.1e-06
ACF74233,AGG27899,6.2e-06
ACF74233,AGL60823,6.2e-06
ACF74233,AGG27718,6.5e-06
ACF74233,AHZ43337,6.7e-06
ACF74233,AGL60763,7e-06
ACF74233,AGL58994,7.1e-06
ACF74233,ABB87844,8.3e-06
ACF74233,ACF20226,1.3e-05
ACF74233,AHM24205,4.8e-05
ACF74233,AGG53498,0.16
ACF74233,AGG53443,0.17
ACF74233,AHK10800,0.19
ACF74233,BAM63158,0.2
ACF74233,AAG10670,0.21
ACF74233,AHZ38875,0.21
ACF74233,ACZ58384,0.22
ACF74233,ABS89365,0.22
ACF74233,AAC54377,0.23
ACF74233,AAG10650,0.23
ACF74233,ACZ48608,0.23
ACF74233,ADI34061,0.24
ACF74233,AHN96602,0.26
ACF74233,ACL80025,0.27
ACF74233,ABI94581,0.27
ACF74233,AAR02640,0.28
ACF74233,ABI85011,0.28
ACF74233,ADI34060,0.28
ACF74233,AGG83064,0.29
ACF74233,ABR37440,0.29
ACF74233,AGL52805,0.29
ACF74233,AGL57025,0.29
ACF74233,ADV02479,0.3
ACF74233,AHN96530,0.31
ACF74233,AGL57850,0.32
ACF74233,ABI84602,0.33
ACF74233,AHZ42377,0.33
ACF74233,ACZ48594,0.33
ACF74233,AAD26938,0.34
ACF74233,AET77666,0.34
ACF74233,AFQ55689,0.38
ACF74233,AAC54380,0.39
ACF74233,ABI85000,0.39
ACF74233,CAA78263,0.48
AEK49568,AEK49568,1.8e-06
AEK49568,AGL60617,2.4e-06
AEK49568,AHN97094,2.6e-06
AEK49568,AGL60775,2.6e-06
AEK49568,AGL60823,2.9e-06
AEK49568,AHZ43337,3.1e-06
AEK49568,AGG27863,3.3e-06
AEK49568,AGL58994,3.3e-06
AEK49568,AGG27706,3.3e-06
AEK49568,AGG27899,3.4e-06
AEK49568,AGL60763,3.5e-06
AEK49568,AGG27718,3.5e-06
AEK49568,ACF74233,3.5e-06
AEK49568,ABB87844,4.9e-06
AEK49568,AEM75431,5.3e-06
AEK49568,ACF20226,7.6e-06
AEK49568,AHM24205,3.2e-05
AEK49568,AGG53498,0.12
AEK49568,AGG53443,0.12
AEK49568,ABS89365,0.14
AEK49568,AHK10800,0.14
AEK49568,BAM63158,0.14
AEK49568,AAG10670,0.14
AEK49568,AHZ38875,0.15
AEK49568,ACZ48608,0.17
AEK49568,AAC54377,0.17
AEK49568,ACZ58384,0.17
AEK49568,AHN96602,0.17
AEK49568,AAG10650,0.18
AEK49568,AGG83064,0.18
AEK49568,AGL52805,0.19
AEK49568,AGL57025,0.19
AEK49568,ACL80025,0.2
AEK49568,AGL57850,0.2
AEK49568,ADI34061,0.2
AEK49568,ABI94581,0.21
AEK49568,ABR37440,0.21
AEK49568,AAR02640,0.21
AEK49568,ABI85011,0.21
AEK49568,AHN96530,0.21
AEK49568,AHZ42377,0.22
AEK49568,AAD26938,0.22
AEK49568,ADV02479,0.22
AEK49568,ADI34060,0.23
AEK49568,ABI84602,0.23
AEK49568,AET77666,0.24
AEK49568,AFQ55689,0.25
AEK49568,ABI85000,0.26
AEK49568,ACZ48594,0.29
AEK49568,AAC54380,0.29
AEK49568,CAA78263,0.37
AEM75431,AEM75431,1.7e-06
AEM75431,ACF74233,2.9e-06
AEM75431,AHN97094,4.5e-06
AEM75431,AGL60617,5.4e-06
AEM75431,AGL60775,5.7e-06
AEM75431,AEK49568,5.9e-06
AEM75431,AGG27863,6.2e-06
AEM75431,AGG27706,6.2e-06
AEM75431,AGG27899,6.3e-06
AEM75431,AGL60823,6.3e-06
AEM75431,AGG27718,6.6e-06
AEM75431,AHZ43337,6.9e-06
AEM75431,AGL58994,7.3e-06
AEM75431,AGL60763,7.5e-06
AEM75431,ABB87844,8.5e-06
AEM75431,ACF20226,1.1e-05
AEM75431,AHM24205,4.3e-05
AEM75431,AGG53498,0.15
AEM75431,AGG53443,0.16
AEM75431,AHK10800,0.17
AEM75431,BAM63158,0.19
AEM75431,AAG10670,0.19
AEM75431,AHZ38875,0.2
AEM75431,ACZ58384,0.2
AEM75431,ABS89365,0.21
AEM75431,AAC54377,0.21
AEM75431,AAG10650,0.22
AEM75431,ACZ48608,0.22
AEM75431,ADI34061,0.23
AEM75431,AHN96602,0.25
AEM75431,ACL80025,0.25
AEM75431,ABI94581,0.26
AEM75431,AAR02640,0.26
AEM75431,ABI85011,0.26
AEM75431,ABR37440,0.27
AEM75431,AGL52805,0.27
AEM75431,AGL57025,0.27
AEM75431,ADI34060,0.27
AEM75431,AGG83064,0.28
AEM75431,ADV02479,0.29
AEM75431,AHN96530,0.29
AEM75431,AHZ42377,0.3
AEM75431,ABI84602,0.3
AEM75431,AGL57850,0.31
AEM75431,ACZ48594,0.31
AEM75431,AAD26938,0.32
AEM75431,AET77666,0.33
AEM75431,AFQ55689,0.35
AEM75431,ABI85000,0.36
AEM75431,AAC54380,0.36
AEM75431,CAA78263,0.46
AGG27706,AGG27706,1.9e-06
AGG27706,AGG27863,2.1e-06
AGG27706,AGG27899,2.2e-06
AGG27706,AGG27718,2.3e-06
AGG27706,AHN97094,2.9e-06
AGG27706,AGL60617,3.1e-06
AGG27706,AGL60775,3.3e-06
AGG27706,AEK49568,3.6e-06
AGG27706,AGL60823,3.6e-06
AGG27706,AGL58994,3.6e-06
AGG27706,AHZ43337,3.7e-06
AGG27706,ACF74233,4.1e-06
AGG27706,AGL60763,4.4e-06
AGG27706,ABB87844,4.4e-06
AGG27706,AEM75431,6.2e-06
AGG27706,ACF20226,7.1e-06
AGG27706,AHM24205,3.8e-05
AGG27706,AGG53498,0.12
AGG27706,AGG53443,0.13
AGG27706,BAM63158,0.15
AGG27706,ABS89365,0.15
AGG27706,AHK10800,0.16
AGG27706,AHZ38875,0.16
AGG27706,AAG10670,0.17
AGG27706,AAC54377,0.18
AGG27706,AAG10650,0.18
AGG27706,ACZ48608,0.18
AGG27706,ADI34061,0.19
AGG27706,ACZ58384,0.19
AGG27706,ABI94581,0.2
AGG27706,AAR02640,0.2
AGG27706,ACL80025,0.21
AGG27706,ABR37440,0.21
AGG27706,AHN96602,0.22
AGG27706,ABI85011,0.22
AGG27706,AGG83064,0.23
AGG27706,ADI34060,0.24
AGG27706,AGL52805,0.24
AGG27706,AGL57025,0.24
AGG27706,ADV02479,0.25
AGG27706,AHN96530,0.26
AGG27706,AGL57850,0.26
AGG27706,ABI84602,0.26
AGG27706,ACZ48594,0.27
AGG27706,AAD26938,0.28
AGG27706,AHZ42377,0.28
AGG27706,AAC54380,0.29
AGG27706,AET77666,0.3
AGG27706,AFQ55689,0.31
AGG27706,ABI85000,0.33
AGG27706,CAA78263,0.39
AGG27718,AGG27718,1.6e-06
AGG27718,AGG27899,2e-06
AGG27718,AGG27863,2e-06
AGG27718,AGG27706,2e-06
AGG27718,AHN97094,2.7e-06
AGG27718,AGL60617,2.8e-06
AGG27718,AGL60775,3.1e-06
AGG27718,AGL58994,3.2e-06
AGG27718,AEK49568,3.4e-06
AGG27718,AGL60823,3.5e-06
AGG27718,AHZ43337,3.5e-06
AGG27718,ACF74233,3.8e-06
AGG27718,AGL60763,4e-06
AGG27718,ABB87844,4.1e-06
AGG27718,AEM75431,5.8e-06
AGG27718,ACF20226,6.7e-06
AGG27718,AHM24205,3.6e-05
AGG27718,AGG53498,0.12
AGG27718,AGG53443,0.13
AGG27718,BAM63158,0.15
AGG27718,ABS89365,0.16
AGG27718,AHK10800,0.16
AGG27718,AHZ38875,0.16
AGG27718,AAG10670,0.17
AGG27718,ACZ58384,0.17
AGG27718,AAC54377,0.18
AGG27718,AAG10650,0.18
AGG27718,ACZ48608,0.19
AGG27718,ADI34061,0.19
AGG27718,ABI94581,0.2
AGG27718,AAR02640,0.2
AGG27718,ACL80025,0.21
AGG27718,ABR37440,0.21
AGG27718,AHN96602,0.22
AGG27718,ABI85011,0.22
AGG27718,AGG83064,0.23
AGG27718,ADI34060,0.24
AGG27718,AGL52805,0.24
AGG27718,AGL57025,0.24
AGG27718,ADV02479,0.25
AGG27718,AHN96530,0.26
AGG27718,AGL57850,0.26
AGG27718,ABI84602,0.26
AGG27718,ACZ48594,0.27
AGG27718,AAD26938,0.28
AGG27718,AHZ42377,0.28
AGG27718,AAC54380,0.29
AGG27718,AET77666,0.3
AGG27718,AFQ55689,0.31
AGG27718,ABI85000,0.33
AGG27718,CAA78263,0.37
AGG27863,AGG27863,1.8e-06
AGG27863,AGG27706,2.1e-06
AGG27863,AGG27899,2.2e-06
AGG27863,AGG27718,2.3e-06
AGG27863,AHN97094,2.9e-06
AGG27863,AGL60617,3.1e-06
AGG27863,AGL60775,3.3e-06
AGG27863,AEK49568,3.6e-06
AGG27863,AGL60823,3.6e-06
AGG27863,AGL58994,3.6e-06
AGG27863,AHZ43337,3.7e-06
AGG27863,ACF74233,4.1e-06
AGG27863,AGL60763,4.4e-06
AGG27863,ABB87844,4.4e-06
AGG27863,AEM75431,6.2e-06
AGG27863,ACF20226,7e-06
AGG27863,AHM24205,3.8e-05
AGG27863,AGG53498,0.12
AGG27863,AGG53443,0.13
AGG27863,BAM63158,0.15
AGG27863,ABS89365,0.15
AGG27863,AHK10800,0.16
AGG27863,AHZ38875,0.16
AGG27863,AAG10670,0.16
AGG27863,AAC54377,0.17
AGG27863,AAG10650,0.18
AGG27863,ACZ48608,0.18
AGG27863,ADI34061,0.19
AGG27863,ACZ58384,0.19
AGG27863,ABI94581,0.19
AGG27863,AAR02640,0.2
AGG27863,ACL80025,0.2
AGG27863,ABR37440,0.21
AGG27863,AHN96602,0.21
AGG27863,ABI85011,0.21
AGG27863,AGG83064,0.23
AGG27863,ADI34060,0.23
AGG27863,AGL52805,0.23
AGG27863,AGL57025,0.24
AGG27863,ADV02479,0.25
AGG27863,AHN96530,0.25
AGG27863,AGL57850,0.25
AGG27863,ABI84602,0.26
AGG27863,ACZ48594,0.26
AGG27863,AAD26938,0.27
AGG27863,AHZ42377,0.27
AGG27863,AAC54380,0.28
AGG27863,AET77666,0.29
AGG27863,AFQ55689,0.31
AGG27863,ABI85000,0.32
AGG27863,CAA78263,0.39
AGG27899,AGG27899,1.6e-06
AGG27899,AGG27863,1.8e-06
AGG27899,AGG27706,1.9e-06
AGG27899,AGG27718,1.9e-06
AGG27899,AHN97094,2.5e-06
AGG27899,AGL60617,2.6e-06
AGG27899,AGL60775,2.9e-06
AGG27899,AGL58994,3e-06
AGG27899,AEK49568,3.1e-06
AGG27899,AGL60823,3.2e-06
AGG27899,AHZ43337,3.2e-06
AGG27899,ACF74233,3.5e-06
AGG27899,ABB87844,3.8e-06
AGG27899,AGL60763,3.8e-06
AGG27899,AEM75431,5.3e-06
AGG27899,ACF20226,6.2e-06
AGG27899,AHM24205,3.4e-05
AGG27899,AGG53498,0.12
AGG27899,AGG53443,0.12
AGG27899,BAM63158,0.14
AGG27899,ABS89365,0.15
AGG27899,AHK10800,0.15
AGG27899,AHZ38875,0.16
AGG27899,AAG10670,0.16
AGG27899,AAC54377,0.17
AGG27899,AAG10650,0.18
AGG27899,ACZ48608,0.18
AGG27899,ADI34061,0.19
AGG27899,ACZ58384,0.19
AGG27899,ABI94581,0.19
AGG27899,AAR02640,0.19
AGG27899,ACL80025,0.2
AGG27899,ABR37440,0.2
AGG27899,AHN96602,0.21
AGG27899,ABI85011,0.21
AGG27899,AGG83064,0.22
AGG27899,ADI34060,0.23
AGG27899,AGL52805,0.23
AGG27899,AGL57025,0.23
AGG27899,ADV02479,0.24
AGG27899,AHN96530,0.25
AGG27899,AGL57850,0.25
AGG27899,ABI84602,0.25
AGG27899,ACZ48594,0.26
AGG27899,AAD26938,0.27
AGG27899,AHZ42377,0.27
AGG27899,AAC54380,0.28
AGG27899,AET77666,0.29
AGG27899,AFQ55689,0.3
AGG27899,ABI85000,0.32
AGG27899,CAA78263,0.35
AGL58994,AGL58994,1e-06
AGL58994,AGL60617,1.6e-06
AGL58994,AGL60775,1.7e-06
AGL58994,AHN97094,1.8e-06
AGL58994,AHZ43337,1.8e-06
AGL58994,AGG27899,1.8e-06
AGL58994,AGG27863,1.9e-06
AGL58994,AEK49568,1.9e-06
AGL58994,AGG27706,1.9e-06
AGL58994,AGL60823,1.9e-06
AGL58994,AGG27718,1.9e-06
AGL58994,AGL60763,2.3e-06
AGL58994,ACF74233,2.5e-06
AGL58994,ABB87844,3.3e-06
AGL58994,AEM75431,3.9e-06
AGL58994,ACF20226,5.2e-06
AGL58994,AHM24205,2.3e-05
AGL58994,AGG53498,0.093
AGL58994,AGG53443,0.099
AGL58994,AHK10800,0.11
AGL58994,BAM63158,0.11
AGL58994,AAG10670,0.11
AGL58994,ABS89365,0.12
AGL58994,ACZ48608,0.12
AGL58994,AHZ38875,0.12
AGL58994,AAC54377,0.12
AGL58994,ACZ58384,0.14
AGL58994,ABI85011,0.15
AGL58994,AAG10650,0.15
AGL58994,ABI94581,0.15
AGL58994,AAR02640,0.15
AGL58994,ACL80025,0.16
AGL58994,ADI34061,0.16
AGL58994,ABR37440,0.16
AGL58994,AHN96602,0.16
AGL58994,AGL52805,0.17
AGL58994,AGL57025,0.17
AGL58994,AGG83064,0.17
AGL58994,AHN96530,0.19
AGL58994,ADV02479,0.19
AGL58994,AGL57850,0.19
AGL58994,ADI34060,0.2
AGL58994,ABI84602,0.2
AGL58994,AAD26938,0.21
AGL58994,AHZ42377,0.21
AGL58994,AAC54380,0.22
AGL58994,AET77666,0.22
AGL58994,ACZ48594,0.23
AGL58994,AFQ55689,0.24
AGL58994,ABI85000,0.25
AGL58994,CAA78263,0.28
AGL60617,AGL60617,2e-06
AGL60617,AGL60775,2.3e-06
AGL60617,AHN97094,2.5e-06
AGL60617,AGL60823,2.5e-06
AGL60617,AEK49568,2.8e-06
AGL60617,AGL60763,3e-06
AGL60617,AHZ43337,3.1e-06
AGL60617,AGL58994,3.1e-06
AGL60617,AGG27899,3.2e-06
AGL60617,AGG27863,3.2e-06
AGL60617,AGG27706,3.3e-06
AGL60617,AGG27718,3.3e-06
AGL60617,ACF74233,3.7e-06
AGL60617,ABB87844,4.9e-06
AGL60617,AEM75431,5.5e-06
AGL60617,ACF20226,8.2e-06
AGL60617,AHM24205,3.3e-05
AGL60617,AGG53498,0.12
AGL60617,AGG53443,0.13
AGL60617,AHK10800,0.16
AGL60617,BAM63158,0.16
AGL60617,AAG10670,0.16
AGL60617,ABS89365,0.16
AGL60617,AHZ38875,0.18
AGL60617,AAC54377,0.18
AGL60617,ACZ48608,0.18
AGL60617,ACZ58384,0.19
AGL60617,ABI85011,0.2
AGL60617,ACL80025,0.21
AGL60617,AAG10650,0.21
AGL60617,ADI34061,0.21
AGL60617,ABI94581,0.21
AGL60617,AHN96602,0.22
AGL60617,AAR02640,0.22
AGL60617,ABR37440,0.23
AGL60617,AGG83064,0.23
AGL60617,AGL52805,0.24
AGL60617,AGL57025,0.24
AGL60617,AHN96530,0.25
AGL60617,AGL57850,0.26
AGL60617,ADV02479,0.26
AGL60617,ABI84602,0.26
AGL60617,ADI34060,0.26
AGL60617,AAD26938,0.27
AGL60617,AHZ42377,0.28
AGL60617,AET77666,0.29
AGL60617,ACZ48594,0.3
AGL60617,AAC54380,0.3
AGL60617,AFQ55689,0.31
AGL60617,ABI85000,0.32
AGL60617,CAA78263,0.37
AGL60763,AGL60763,1.5e-06
AGL60763,AGL60617,2.3e-06
AGL60763,AGL60775,2.3e-06
AGL60763,AHN97094,2.5e-06
AGL60763,AGL60823,2.5e-06
AGL60763,AEK49568,3e-06
AGL60763,AHZ43337,3.3e-06
AGL60763,AGG27863,3.4e-06
AGL60763,AGG27706,3.4e-06
AGL60763,AGL58994,3.5e-06
AGL60763,AGG27899,3.6e-06
AGL60763,AGG27718,3.6e-06
AGL60763,ACF74233,3.7e-06
AGL60763,ABB87844,5.3e-06
AGL60763,AEM75431,5.9e-06
AGL60763,ACF20226,8.5e-06
AGL60763,AHM24205,3.4e-05
AGL60763,AGG53498,0.12
AGL60763,AGG53443,0.13
AGL60763,AHK10800,0.16
AGL60763,BAM63158,0.16
AGL60763,AAG10670,0.16
AGL60763,ABS89365,0.16
AGL60763,AHZ38875,0.17
AGL60763,AAC54377,0.17
AGL60763,ACZ48608,0.18
AGL60763,ACZ58384,0.19
AGL60763,AAG10650,0.19
AGL60763,ADI34061,0.19
AGL60763,ABI85011,0.19
AGL60763,ACL80025,0.2
AGL60763,ABI94581,0.21
AGL60763,AAR02640,0.21
AGL60763,AHN96602,0.21
AGL60763,ABR37440,0.22
AGL60763,AGG83064,0.23
AGL60763,AGL52805,0.23
AGL60763,AGL57025,0.24
AGL60763,ADI34060,0.24
AGL60763,AHN96530,0.25
AGL60763,ADV02479,0.25
AGL60763,AGL57850,0.25
AGL60763,ABI84602,0.26
AGL60763,AAD26938,0.27
AGL60763,ACZ48594,0.27
AGL60763,AHZ42377,0.28
AGL60763,AET77666,0.29
AGL60763,AAC54380,0.3
AGL60763,AFQ55689,0.31
AGL60763,ABI85000,0.32
AGL60763,CAA78263,0.39
AGL60775,AGL60775,2.4e-06
AGL60775,AGL60617,2.6e-06
AGL60775,AGL60823,2.9e-06
AGL60775,AHN97094,3.1e-06
AGL60775,AEK49568,3.4e-06
AGL60775,AGL60763,3.5e-06
AGL60775,AHZ43337,3.8e-06
AGL60775,AGG27863,3.9e-06
AGL60775,AGG27706,3.9e-06
AGL60775,AGL58994,4e-06
AGL60775,AGG27899,4e-06
AGL60775,AGG27718,4.2e-06
AGL60775,ACF74233,4.5e-06
AGL60775,ABB87844,5.9e-06
AGL60775,AEM75431,6.7e-06
AGL60775,ACF20226,9.7e-06
AGL60775,AHM24205,4e-05
AGL60775,AGG53498,0.12
AGL60775,AGG53443,0.13
AGL60775,AHK10800,0.16
AGL60775,BAM63158,0.16
AGL60775,AAG10670,0.17
AGL60775,ABS89365,0.17
AGL60775,AHZ38875,0.18
AGL60775,AAC54377,0.18
AGL60775,ACZ48608,0.19
AGL60775,ACZ58384,0.2
AGL60775,ABI85011,0.2
AGL60775,ACL80025,0.21
AGL60775,AAG10650,0.22
AGL60775,ADI34061,0.22
AGL60775,ABI94581,0.22
AGL60775,AHN96602,0.22
AGL60775,AAR02640,0.22
AGL60775,ABR37440,0.23
AGL60775,AGL52805,0.24
AGL60775,AGG83064,0.24
AGL60775,AGL57025,0.24
AGL60775,AHN96530,0.26
AGL60775,ADV02479,0.26
AGL60775,ABI84602,0.26
AGL60775,AGL57850,0.27
AGL60775,ADI34060,0.27
AGL60775,AAD26938,0.27
AGL60775,AHZ42377,0.29
AGL60775,AET77666,0.3
AGL60775,ACZ48594,0.3
AGL60775,AAC54380,0.31
AGL60775,AFQ55689,0.31
AGL60775,ABI85000,0.33
AGL60775,CAA78263,0.39
AGL60823,AGL60823,1.4e-06
AGL60823,AGL60775,1.8e-06
AGL60823,AGL60617,1.8e-06
AGL60823,AHN97094,2.2e-06
AGL60823,AEK49568,2.4e-06
AGL60823,AGL60763,2.5e-06
AGL60823,AHZ43337,2.6e-06
AGL60823,AGG27863,2.7e-06
AGL60823,AGG27706,2.8e-06
AGL60823,AGL58994,2.8e-06
AGL60823,AGG27899,2.9e-06
AGL60823,AGG27718,3e-06
AGL60823,ACF74233,3.2e-06
AGL60823,ABB87844,4.2e-06
AGL60823,AEM75431,4.9e-06
AGL60823,ACF20226,7e-06
AGL60823,AHM24205,3e-05
AGL60823,AGG53498,0.12
AGL60823,AGG53443,0.12
AGL60823,AHK10800,0.15
AGL60823,BAM63158,0.16
AGL60823,AAG10670,0.16
AGL60823,ABS89365,0.16
AGL60823,AHZ38875,0.17
AGL60823,AAC54377,0.17
AGL60823,ACZ48608,0.18
AGL60823,ABI85011,0.19
AGL60823,ACZ58384,0.19
AGL60823,ACL80025,0.2
AGL60823,AAG10650,0.21
AGL60823,ADI34061,0.21
AGL60823,ABI94581,0.21
AGL60823,AHN96602,0.21
AGL60823,AAR02640,0.21
AGL60823,ABR37440,0.22
AGL60823,AGG83064,0.22
AGL60823,AGL52805,0.23
AGL60823,AGL57025,0.23
AGL60823,AGL57850,0.24
AGL60823,AHN96530,0.25
AGL60823,ADV02479,0.25
AGL60823,ABI84602,0.25
AGL60823,ADI34060,0.26
AGL60823,AHZ42377,0.26
AGL60823,AAD26938,0.26
AGL60823,AAC54380,0.28
AGL60823,AET77666,0.29
AGL60823,ACZ48594,0.29
AGL60823,AFQ55689,0.3
AGL60823,ABI85000,0.31
AGL60823,CAA78263,0.38
AHM24205,AHM24205,2.3e-06
AHM24205,AHN97094,3e-05
AHM24205,AGL60617,3.3e-05
AHM24205,ACF74233,3.5e-05
AHM24205,AGL60775,3.5e-05
AHM24205,AEK49568,3.5e-05
AHM24205,AHZ43337,3.7e-05
AHM24205,AGL60823,3.9e-05
AHM24205,AGG27863,3.9e-05
AHM24205,AGG27706,3.9e-05
AHM24205,AGG27899,4e-05
AHM24205,AGL58994,4.1e-05
AHM24205,AGG27718,4.2e-05
AHM24205,AGL60763,4.3e-05
AHM24205,AEM75431,4.5e-05
AHM24205,ABB87844,4.6e-05
AHM24205,ACF20226,5.6e-05
AHM24205,AGG53498,0.21
AHM24205,AGG53443,0.25
AHM24205,AAG10670,0.26
AHM24205,ABS89365,0.26
AHM24205,AHN96602,0.27
AHM24205,ACL80025,0.28
AHM24205,AHK10800,0.28
AHM24205,AGG83064,0.29
AHM24205,BAM63158,0.29
AHM24205,AGL52805,0.29
AHM24205,AAC54377,0.29
AHM24205,AHZ38875,0.29
AHM24205,AGL57025,0.29
AHM24205,AHN96530,0.3
AHM24205,ACZ48608,0.31
AHM24205,ABI84602,0.31
AHM24205,ABR37440,0.31
AHM24205,ACZ58384,0.32
AHM24205,AGL57850,0.32
AHM24205,ABI94581,0.33
AHM24205,AAD26938,0.33
AHM24205,AAR02640,0.33
AHM24205,AET77666,0.35
AHM24205,AHZ42377,0.35
AHM24205,ABI85000,0.38
AHM24205,AFQ55689,0.38
AHM24205,ADV02479,0.39
AHM24205,AAG10650,0.41
AHM24205,ABI85011,0.43
AHM24205,ADI34061,0.44
AHM24205,ADI34060,0.47
AHM24205,AAC54380,0.47
AHM24205,ACZ48594,0.6
AHM24205,CAA78263,0.66
AHN97094,AHN97094,2.6e-06
AHN97094,AGL60617,3.4e-06
AHN97094,AGL60775,3.6e-06
AHN97094,AEK49568,4e-06
AHN97094,AGG27863,4e-06
AHN97094,AGL60823,4e-06
AHN97094,AGG27706,4e-06
AHN97094,ACF74233,4.1e-06
AHN97094,AGG27899,4.1e-06
AHN97094,AGG27718,4.3e-06
AHN97094,AHZ43337,4.4e-06
AHN97094,AGL60763,4.4e-06
AHN97094,AGL58994,4.7e-06
AHN97094,ABB87844,5.5e-06
AHN97094,AEM75431,6.2e-06
AHN97094,ACF20226,9.2e-06
AHN97094,AHM24205,4e-05
AHN97094,AGG53498,0.14
AHN97094,AGG53443,0.15
AHN97094,AHK10800,0.18
AHN97094,BAM63158,0.19
AHN97094,AAG10670,0.19
AHN97094,ABS89365,0.2
AHN97094,AAG10650,0.2
AHN97094,ADI34061,0.2
AHN97094,AHZ38875,0.21
AHN97094,AAC54377,0.21
AHN97094,ACZ48608,0.22
AHN97094,ACZ58384,0.23
AHN97094,ACL80025,0.24
AHN97094,ADI34060,0.25
AHN97094,AHN96602,0.25
AHN97094,ABI94581,0.25
AHN97094,AAR02640,0.26
AHN97094,ABI85011,0.26
AHN97094,AGG83064,0.26
AHN97094,AGL52805,0.27
AHN97094,AGL57025,0.27
AHN97094,ABR37440,0.27
AHN97094,ACZ48594,0.28
AHN97094,AHN96530,0.29
AHN97094,AGL57850,0.29
AHN97094,ADV02479,0.3
AHN97094,ABI84602,0.3
AHN97094,AAD26938,0.31
AHN97094,AHZ42377,0.32
AHN97094,AET77666,0.33
AHN97094,AFQ55689,0.35
AHN97094,AAC54380,0.35
AHN97094,ABI85000,0.37
