2,1,2,0.000326722017220172,0.00013453259532595301,0.86308149999999995,1.7458146999999999,1.7458146999999999,43008.62861,1075.98488,55,41,2.9499999999999998e-07,2.9499999999999998e-07,9,9,57,43,1009,459,6655,5250,10258,9945,10713,10678,0.0032650420000000001,0.0032628090000000002,0.0016910300000000001,0.001020165,0.0088889174172139401,0.68965517241379304,0.81632653061224503,10.189307253851,156,946,0.0,0.0,0,0,0,0,0,0,90.829999999999998,0.46310000000000001,1,1
3,2,6,0.00029597170971709701,2.3062730627306299e-05,0.2032233,0.95118899999999995,0.95118899999999995,4852.2239989999998,89757.828550000006,10,36,2.9499999999999998e-07,2.9499999999999998e-07,9,9,12,36,373,776,4597,5995,9629,10038,10663,10706,0.0032617470000000002,0.0032639449999999999,0.00040700000000000003,0.00060544600000000004,0.020341453388269901,0.069767441860465101,0.13043478260869601,1.54159174431972,1720,156,0.0,0.0,0,0,0,0,0,0,12739.16,0.019599999999999999,1,1
2,2,4,0.00066497539975399797,4.9969249692496899e-05,0.1080907,1.1173818,1.1173818,21434.040089999999,140591.391,37,89,2.9499999999999998e-07,2.9499999999999998e-07,9,9,37,89,975,1761,6551,8032,10257,10486,10723,10739,0.0032649060000000001,0.0032673759999999998,0.001117865,0.0034456280000000001,0.0099309437985796792,0.15887850467289699,0.27419354838709697,5.2706393258595599,558,2314,6.093,0.0,1,0,0,0,1,0,12786.110000000001,0.028400000000000002,1,1
1,1,1,0.00046509840098400999,0.00046509840098400999,2.6666444999999999,2.6666444999999999,2.6666444999999999,2166.509078,31999.747289999999,9,18,2.9400000000000001e-07,2.9400000000000001e-07,10,9,9,18,132,378,1697,3897,7576,9457,10485,10645,0.0032565749999999998,0.0032609050000000001,7.3399999999999995e-05,0.00017892099999999999,-0.0051376404200362304,0.0,0.0,1.5478355075967201,404,274,0.0,0.0,0,0,0,0,0,0,2667.0,0.13880000000000001,1,1
1,1,1,7.6875768757687606e-05,7.6875768757687606e-05,0.090798199999999996,0.090798199999999996,0.090798199999999996,418009.83419999998,14850.34794,156,31,2.9499999999999998e-07,2.9499999999999998e-07,9,9,156,33,2173,1118,8267,6635,10498,10218,10738,10717,0.0032680750000000001,0.0032650719999999999,0.0053144170000000001,0.0020119069999999998,-0.0034561321160777401,0.106508875739645,0.19251336898395699,4.5543542762192804,315,427,0.0,0.23400000000000001,0,0,0,0,0,1,2846.8099999999999,0.24959999999999999,1,1
1,4,4,3.8437884378843801e-06,3.8437884378843801e-06,-0.0132909,0.027488800000000001,-0.0132909,28131.568790000001,8100.5009250000003,18,12,2.9499999999999998e-07,2.9499999999999998e-07,9,9,20,14,598,871,5758,6305,10037,10102,10697,10708,0.003263522,0.0032643770000000002,0.00054239999999999996,0.0079464549999999998,-0.00074565910999716098,0.0,0.0,0.0,219,2839,0.0,2.536,0,1,0,1,0,1,11097.68,0.0126,1,1
1,2,2,3.8437884378843801e-06,3.8437884378843801e-06,0.0191062,0.041262500000000001,0.0191062,12380.52586,1029808.825,7,149,2.9499999999999998e-07,2.9499999999999998e-07,10,9,9,149,392,2134,4591,8257,9683,10505,10647,10741,0.0032617919999999999,0.003268033,0.00045747099999999998,0.011015627,-0.0059040474845705702,0.0,0.0,0.39915098238271002,157,230,0.0,11.300000000000001,0,0,0,0,0,1,6141.1099999999997,0.122,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.046134599999999998,0.046134599999999998,0.046134599999999998,63609.225910000001,22174.52404,201,47,2.9499999999999998e-07,2.9499999999999998e-07,9,10,201,47,1443,493,7467,4601,10340,9710,10724,10647,0.0032664700000000001,0.0032619580000000001,0.057527967999999999,0.0064102789999999996,-0.0037591793500477799,0.046808510638297898,0.089430894308943104,2.99440444038368,71,332,100.0,0.60199999999999998,1,0,1,0,1,1,617.26999999999998,0.27879999999999999,1,1
2,1,2,3.0750307503075e-05,1.9218942189421902e-05,0.1078388,0.1165055,0.1165055,17100.410469999999,615236.70479999995,19,196,2.9499999999999998e-07,2.9499999999999998e-07,9,9,19,196,897,3205,6272,9044,10171,10578,10693,10746,0.0032644240000000001,0.0032699439999999999,0.0022451960000000001,0.083541870000000004,0.0053563957617374603,0.0094786729857819895,0.018779342723004699,1.45066550780967,108,579,97.219999999999999,7.7720000000000002,1,1,1,0,1,1,763.15999999999997,0.21560000000000001,1,1
7,1,7,0.0087023370233702303,0.00047278597785977902,0.46776210000000001,15.314652600000001,15.314652600000001,178014.06880000001,442.60448559999998,144,61,2.9499999999999998e-07,2.9499999999999998e-07,8,9,146,63,1988,624,8193,5439,10508,9850,10744,10699,0.0032678350000000002,0.0032631069999999999,0.0045291330000000003,0.001482412,4.12403401359174e-17,0.13114754098360701,0.231884057971015,4.8877211950682096,878,817,0.0,7.2210000000000001,0,1,0,1,0,1,19432.439999999999,-0.069599999999999995,1,1
1,2,2,3.0750307503075e-05,3.8437884378843801e-06,0.028212399999999999,0.076334799999999994,0.076334799999999994,15090.84223,340252.1042,22,135,2.9499999999999998e-07,2.9499999999999998e-07,9,8,24,135,573,2588,5589,8484,9986,10554,10701,10747,0.0032632939999999999,0.0032687319999999999,0.00062670399999999995,0.0035513490000000001,0.020151302397749399,0.053691275167785199,0.101910828025478,2.49069293062708,87,237,73.560000000000002,33.75,1,1,1,1,1,1,713.67999999999995,0.23089999999999999,1,1
1,3,3,1.53751537515375e-05,3.8437884378843801e-06,-0.034566,0.061443699999999997,0.061443699999999997,5482.2622289999999,27335.697660000002,15,21,2.9400000000000001e-07,2.9499999999999998e-07,10,9,17,23,199,521,3362,4873,9059,9780,10607,10690,0.0032597960000000001,0.003262343,0.000156324,0.00037946099999999999,0.0010946765659724099,0.0,0.0,0.0,378,282,0.0,0.0,0,0,0,0,0,0,16297.68,-0.0025999999999999999,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.042043700000000003,0.042043700000000003,0.042043700000000003,272834.07390000002,2232.353662,52,5,2.9499999999999998e-07,2.9400000000000001e-07,8,9,52,7,900,348,6288,4158,10163,9451,10720,10646,0.003264505,0.0032611089999999999,0.015078497999999999,0.00059261000000000003,-0.00069932730257181604,0.017857142857142901,0.035087719298245598,0.71261894235942802,810,167,0.0,0.0,0,0,0,0,0,0,16225.299999999999,-0.022800000000000001,1,1
2,2,4,0.000207564575645756,7.6875768757687603e-06,0.031456199999999997,0.33568930000000002,0.33568930000000002,41794.698660000002,553235.69259999995,42,159,2.9499999999999998e-07,2.9499999999999998e-07,9,8,42,159,1623,2569,7451,8821,10378,10589,10726,10749,0.0032665189999999998,0.0032691,0.058261361999999997,0.051611865999999999,0.0027342995698145102,0.036458333333333301,0.070351758793969904,2.53848623212986,1760,1352,0.0,0.0,0,0,0,0,0,0,12942.24,0.0088000000000000005,1,1
1,1,1,7.6875768757687603e-06,7.6875768757687603e-06,0.13704669999999999,0.13704669999999999,0.13704669999999999,11638.910819999999,76912.378039999996,47,64,2.9499999999999998e-07,2.9499999999999998e-07,9,9,47,64,836,741,6114,5558,10159,10044,10703,10702,0.003264243,0.0032635160000000002,0.0016634810000000001,0.0024730249999999998,-0.00659298390408303,0.415584415584416,0.58715596330275199,8.8863399491656203,87,271,0.0,14.76,0,1,0,0,0,1,670.27999999999997,0.35349999999999998,1,1
