AGL60823	AHN97094	0.822484006066
AGL60823	AHM24205	0.791222667551
AGL60823	AHZ43337	0.78065734772
AGL60823	AEK49568	0.803626008519
AGL60823	AEM75431	0.823691916422
AGL60823	AGG27718	0.811351397033
AGL60823	AGG27706	0.763382327044
AGL60823	AGG27899	0.795402729052
AGL60823	AGL60617	0.827547177722
AGL60823	AEB80459	0.354583516027
AGL60823	AEV40002	0.387961072194
AGL60823	AGI52989	0.372401954015
AGL60823	AGK73228	0.430958152696
AGL60823	ADP05204	0.217097242572
AGL60823	AEM63482	0.44289388297
AGL60823	AGI52981	0.39773560247
AGL60823	AGT18724	0.481799067813
AGL60823	AFM46518	0.400153922032
AGL60823	AGO86678	0.388991167546
AGL60823	CY095777	0.135620541117
AGL60823	CY053190	0.131974719577
AGL60823	CY067625	0.141583964024
AGL60823	CY070723	0.141281866656
AGL60823	CY051231	0.13526912636
AGL60823	GU367325	0.138634687306
AGL60823	GU045582	0.134188024816
AGL60823	AB558348	0.140002251045
AGL60823	CY089624	0.136326025268
AGL60823	HM581919	0.139399695725
AGL60823	AAL87867	0.148261574856
AGL60823	ADV69078	0.159494070574
AGL60823	AHJ02873	0.15398168642
AGL60823	CAP49192	0.150200027047
AGL60823	AFZ15893	0.146651557443
AGL60823	ACU82395	0.146919719553
AGL60823	AFR76173	0.151083373406
AGL60823	AHG26632	0.149056980106
AGL60823	AFX65236	0.160142493419
AGL60823	AFI62154	0.152085996353
AGL60823	ACR26715	0.153147106671
AGL60823	AAD25309	0.150752477763
AGL60823	ABO38362	0.161104548803
AGL60823	ADW01407	0.156271723435
AGL60823	ADG08308	0.162813204563
AGL60823	AGA19337	0.120899486238
AGL60823	AFR76505	0.147426505406
AGL60823	AGK24317	0.166553134221
AGL60823	AHD25066	0.153728586039
AGL60823	AHK10669	0.144331606671
AGL60823	AGY79889	0.406673690653
AGL60823	ADT78961	0.357328706347
AGL60823	AHZ39463	0.341429073664
AGL60823	AFV53205	0.316028666341
AGL60823	AFJ12607	0.302592786026
AGL60823	ABB18025	0.276117181186
AGL60823	AAA43090	0.395905279946
AGL60823	ACD56313	0.346517570431
AGL60823	ADT79129	0.425552785236
AGL60823	ACD85198	0.365416535144
AGL60823	ADV58876	0.222149047827
AGL60823	BAM42775	0.206161164506
AGL60823	AFU08944	0.191248205174
AGL60823	AGS08997	0.232976234546
AGL60823	BAN14747	0.207998403166
AGL60823	AIA24431	0.165356394897
AGL60823	ABG80073	0.261600179377
AGL60823	AFM47165	0.168490808157
AGL60823	AGB98777	0.239620391153
AGL60823	AHB22213	0.227294262797
AGL60823	ACF47409	0.196329495068
AGL60823	AGE02663	0.185042905285
AGL60823	AHZ40057	0.231075119954
AGL60823	ABA27440	0.238079132303
AGL60823	ACF47464	0.176657176709
AGL60823	AGW43288	0.190842764199
AGL60823	ACF24987	0.177290302445
AGL60823	AFR76416	0.165422753941
AGL60823	AGK42156	0.209489259114
AGL60823	BAO56967	0.190726816887
AGL60823	ADG59064	0.269040161622
AGL60823	ACU46644	0.327366627275
AGL60823	ADT64868	0.108032615325
AGL60823	ACT15355	0.189630918774
AGL60823	AHL83031	0.316567605828
AGL60823	AHF20428	0.386185117542
AGL60823	ACO07033	0.317524500778
AGL60823	AGB84799	0.22736573405
AGL60823	AHF20383	0.325216151666
AGL60823	ACZ48510	0.186485824829
AGL60823	JN807851	0.152340475401
AGL60823	CY036245	0.142142190658
AGL60823	GQ149235	0.122354084389
AGL60823	GQ338084	0.137609086367
AGL60823	CY062608	0.129157684585
AGL60823	EF541401	0.135775447682
AGL60823	GU596984	0.119335721016
AGL60823	DQ371930	0.11889110637
AGL60823	AY747609	0.12814035405
AGL60823	GU727669	0.132907133278
AGL60823	ACZ58384	0.481501782897
AGL60823	AGL52805	0.444925176746
AGL60823	BAM63158	0.480711475655
AGL60823	ADI34061	0.484808325328
AGL60823	AGL57025	0.442973490008
AGL60823	AHK10800	0.477509952088
AGL60823	AET77666	0.443868050375
AGL60823	AAC54380	0.494292530609
AGL60823	AHN96530	0.483897105943
AGL60823	AHN96602	0.426465285467
AGL60823	AHY84442	0.323207450841
AGL60823	AAW29080	0.285663787854
AGL60823	ADP69273	0.299846779161
AGL60823	BAJ83422	0.295068288501
AGL60823	ACY25797	0.505919265883
AGL60823	AGO17847	0.386927420418
AGL60823	AGL57927	0.278133876945
AGL60823	AAY52507	0.32593213963
AGL60823	ACD12172	0.39206559078
AGL60823	ACF93481	0.330689374741
AHN97094	AHM24205	0.812259638532
AHN97094	AHZ43337	0.792082222787
AHN97094	AEK49568	0.79624023073
AHN97094	AEM75431	0.832552487591
AHN97094	AGG27718	0.820507554734
AHN97094	AGG27706	0.781869073443
AHN97094	AGG27899	0.807011399018
AHN97094	AGL60617	0.795243756453
AHN97094	AEB80459	0.359479205097
AHN97094	AEV40002	0.395957238132
AHN97094	AGI52989	0.384601603769
AHN97094	AGK73228	0.431576717951
AHN97094	ADP05204	0.221850556197
AHN97094	AEM63482	0.447857388522
AHN97094	AGI52981	0.413727946709
AHN97094	AGT18724	0.507188879326
AHN97094	AFM46518	0.414536011971
AHN97094	AGO86678	0.399809216163
AHN97094	CY095777	0.139608547975
AHN97094	CY053190	0.135763845088
AHN97094	CY067625	0.142990789054
AHN97094	CY070723	0.143384698985
AHN97094	CY051231	0.141662697757
AHN97094	GU367325	0.145076941493
AHN97094	GU045582	0.136182781248
AHN97094	AB558348	0.142452142427
AHN97094	CY089624	0.14046995406
AHN97094	HM581919	0.146503665654
AHN97094	AAL87867	0.157601207931
AHN97094	ADV69078	0.162054550756
AHN97094	AHJ02873	0.160640330111
AHN97094	CAP49192	0.151204876409
AHN97094	AFZ15893	0.150244625213
AHN97094	ACU82395	0.142956998367
AHN97094	AFR76173	0.162004577982
AHN97094	AHG26632	0.155115942072
AHN97094	AFX65236	0.162503000645
AHN97094	AFI62154	0.1569987237
AHN97094	ACR26715	0.159018676049
AHN97094	AAD25309	0.151465262234
AHN97094	ABO38362	0.172104314261
AHN97094	ADW01407	0.162038331432
AHN97094	ADG08308	0.165706272977
AHN97094	AGA19337	0.114747146863
AHN97094	AFR76505	0.148197284604
AHN97094	AGK24317	0.169690014688
AHN97094	AHD25066	0.156109233443
AHN97094	AHK10669	0.151619167968
AHN97094	AGY79889	0.418084590187
AHN97094	ADT78961	0.358849731158
AHN97094	AHZ39463	0.347110988741
AHN97094	AFV53205	0.313237019362
AHN97094	AFJ12607	0.305514012907
AHN97094	ABB18025	0.282966182955
AHN97094	AAA43090	0.403762015023
AHN97094	ACD56313	0.348909478384
AHN97094	ADT79129	0.4264282542
AHN97094	ACD85198	0.367189113772
AHN97094	ADV58876	0.215622558207
AHN97094	BAM42775	0.195223565815
AHN97094	AFU08944	0.180585262581
AHN97094	AGS08997	0.228630699626
AHN97094	BAN14747	0.196003444387
AHN97094	AIA24431	0.143313943229
AHN97094	ABG80073	0.249757122017
AHN97094	AFM47165	0.154418044242
AHN97094	AGB98777	0.231737656729
AHN97094	AHB22213	0.217997120884
AHN97094	ACF47409	0.184484723773
AHN97094	AGE02663	0.177727159592
AHN97094	AHZ40057	0.210257489573
AHN97094	ABA27440	0.219579532198
AHN97094	ACF47464	0.159314112457
AHN97094	AGW43288	0.180308364371
AHN97094	ACF24987	0.1673193228
AHN97094	AFR76416	0.16243735434
AHN97094	AGK42156	0.203615098557
AHN97094	BAO56967	0.162713446077
AHN97094	ADG59064	0.280893163298
AHN97094	ACU46644	0.329829604761
AHN97094	ADT64868	0.121467929212
AHN97094	ACT15355	0.205533393962
AHN97094	AHL83031	0.321470986186
AHN97094	AHF20428	0.396087453655
AHN97094	ACO07033	0.324187402957
AHN97094	AGB84799	0.24133058634
AHN97094	AHF20383	0.332268264398
AHN97094	ACZ48510	0.193390770954
AHN97094	JN807851	0.155811962435
AHN97094	CY036245	0.151489715697
AHN97094	GQ149235	0.130395300355
AHN97094	GQ338084	0.144158770973
AHN97094	CY062608	0.141054828781
AHN97094	EF541401	0.141976740888
AHN97094	GU596984	0.122057633941
AHN97094	DQ371930	0.123793912577
AHN97094	AY747609	0.129871274887
AHN97094	GU727669	0.13785307432
AHN97094	ACZ58384	0.482302272279
AHN97094	AGL52805	0.452259778224
AHN97094	BAM63158	0.473830532292
AHN97094	ADI34061	0.475458106766
AHN97094	AGL57025	0.436021887284
AHN97094	AHK10800	0.482630453158
