1,1,1,3.8437884378843803e-05,3.8437884378843803e-05,0.17165279999999999,0.17165279999999999,0.17165279999999999,103792.34669999999,72234.195439999996,208,140,2.9499999999999998e-07,2.9499999999999998e-07,9,9,208,140,1565,1271,7608,7513,10368,10400,10724,10725,0.0032667590000000002,0.0032663499999999999,0.057986198000000003,0.052656063000000003,0.0060680848405964601,0.45991561181434598,0.63005780346820806,23.5500535231801,187,127,0.0,0.0,0,0,0,0,0,0,65.519999999999996,0.46529999999999999,1,1
1,4,4,0.00036515990159901598,3.0750307503075e-05,0.32745730000000001,2.1009837,2.1009837,861.71599270000002,96906.652199999997,8,58,2.9400000000000001e-07,2.9499999999999998e-07,9,8,8,58,142,510,1929,4725,8103,9830,10489,10689,0.0032573250000000002,0.0032622739999999999,2.2200000000000001e-05,0.00025555100000000002,-0.00074513839525780501,0.032258064516128997,0.0625,1.9668456042089499,296,83,0.0,100.0,0,1,0,1,0,1,4.9000000000000004,0.51759999999999995,1,1
6,4,24,0.000103782287822878,3.8437884378843801e-06,-0.045717800000000003,0.056603000000000001,0.040193300000000001,4316.2184969999998,1538.2072270000001,12,4,2.9499999999999998e-07,2.9400000000000001e-07,9,9,14,6,469,233,4714,3450,9704,9090,10687,10633,0.0032620589999999999,0.0032599600000000001,0.00050251699999999996,0.00014562700000000001,-0.001178933689418,0.0,0.0,0.0,154,1218,64.930000000000007,27.25,1,2,1,1,1,2,1334.8599999999999,0.26340000000000002,1,1
3,1,3,0.000238314883148831,6.1500615006150096e-05,0.36659819999999999,1.3900013,1.3900013,44004.558599999997,668733.93779999996,29,158,2.9499999999999998e-07,2.9499999999999998e-07,9,8,29,158,975,3039,6217,8977,10120,10575,10706,10745,0.0032644190000000002,0.0032696829999999998,0.0033421850000000001,0.041582980999999998,0.0026610893365226198,0.045197740112994399,0.086486486486486505,2.9734220315291999,660,400,0.0,0.0,0,0,0,0,0,0,885.84000000000003,0.2341,1,1
1,3,3,9.9938499384993906e-05,1.53751537515375e-05,0.022783000000000001,0.24049609999999999,0.24049609999999999,822229.90000000002,44794.3629,158,23,2.9499999999999998e-07,2.9499999999999998e-07,9,9,158,25,3026,718,8858,5888,10568,10137,10740,10703,0.00326954,0.0032638630000000001,0.0066690100000000004,0.00050047899999999996,-0.00091235502756660005,0.0055555555555555601,0.011049723756906099,0.72302133457484197,127,120,36.219999999999999,15.0,1,0,0,0,1,1,3652.96,0.13469999999999999,1,1
1,2,2,6.5344403444034396e-05,4.2281672816728198e-05,0.7865048,1.1293993,1.1293993,869.40326000000005,2459.542015,2,4,2.9400000000000001e-07,2.9400000000000001e-07,10,10,4,6,34,34,565,587,5403,5435,9936,10040,0.0032527379999999998,0.0032528850000000001,4.33e-06,4.0500000000000002e-06,0.015205113928037599,0.0,0.0,0.0,358,594,0.0,0.0,0,0,0,0,0,0,1678.4300000000001,0.161,1,1
1,5,5,3.8437884378843801e-06,3.8437884378843801e-06,0.039610699999999999,0.039610699999999999,0.039610699999999999,30352.719969999998,1589.6949850000001,39,31,2.9499999999999998e-07,2.9400000000000001e-07,9,10,39,31,635,431,5054,4004,9834,9331,10682,10622,0.0032626880000000001,0.0032609150000000001,0.0039702959999999999,0.0036615049999999998,0.011390970149441,0.38775510204081598,0.55882352941176505,6.1039873345279503,1732,1437,0.0,0.0,0,0,0,0,0,0,822.84000000000003,0.23100000000000001,1,1
1,1,1,1.53751537515375e-05,1.53751537515375e-05,0.083759700000000006,0.083759700000000006,0.083759700000000006,391229.89939999999,14100.71696,98,14,2.9499999999999998e-07,2.9499999999999998e-07,9,9,98,16,2914,720,8765,6338,10569,10186,10743,10712,0.0032692900000000002,0.0032643540000000001,0.032865879000000001,0.00347548,-0.0016813494895521999,0.018181818181818198,0.035714285714285698,0.83489076541962204,530,133,9.0559999999999992,0.0,1,0,0,0,1,0,37.149999999999999,0.4582,1,1
3,2,6,0.00018834563345633499,1.9218942189421902e-05,0.046771899999999998,0.22683030000000001,0.21345059999999999,351129.90259999997,0.0,104,2,2.9499999999999998e-07,2.9400000000000001e-07,8,9,104,2,2664,104,8656,2664,10474,8656,10745,10474,0.0032688610000000001,0.0032585019999999999,0.018341792999999999,0.00015258000000000001,-7.5894152073985295e-18,0.0,0.0,2.25021997435028,262,624,0.0,4.1660000000000004,0,0,0,0,0,2,4547.3000000000002,0.10050000000000001,1,1
7,2,14,3.0750307503075e-05,7.6875768757687603e-06,0.0029845000000000002,0.096871299999999994,0.096871299999999994,781906.31570000004,79890.947469999999,206,59,2.9499999999999998e-07,2.9499999999999998e-07,9,9,206,59,3004,2050,8979,8048,10563,10435,10744,10729,0.003269681,0.0032675790000000001,0.013911394000000001,0.026813824999999999,0.0125229170925129,0.077868852459016397,0.144486692015209,5.2393610935297401,1024,603,3.0270000000000001,16.41,0,2,0,1,2,2,5687.9300000000003,0.19470000000000001,1,1
2,2,4,0.00030365928659286599,7.6875768757687603e-06,-0.012786799999999999,0.27900940000000002,0.27900940000000002,98844.920620000004,384456.0638,78,124,2.9499999999999998e-07,2.9499999999999998e-07,8,8,78,124,2356,2410,8407,8691,10440,10554,10741,10742,0.0032682620000000001,0.0032687440000000001,0.025093361000000002,0.058122663999999997,-0.0111950726233414,0.11731843575419,0.20999999999999999,6.4728884844005901,508,273,0.0,0.0,0,0,0,0,0,0,3897.77,0.12659999999999999,1,1
1,3,3,2.3062730627306299e-05,1.53751537515375e-05,0.053881400000000003,0.087828000000000003,0.087828000000000003,12586.270280000001,1983657.9280000001,16,297,2.9499999999999998e-07,2.9499999999999998e-07,9,8,18,297,721,4155,5791,9559,10037,10623,10686,10750,0.0032636539999999999,0.0032715079999999998,0.0020261960000000001,0.046753135000000001,-0.00996203960414291,0.0064308681672025697,0.012779552715655,0.83336275602073995,173,462,0.0,9.9559999999999995,0,1,0,0,0,1,10765.74,0.0309,1,1
1,1,1,0.00284440344403444,0.00284440344403444,4.0042480999999999,4.0042480999999999,4.0042480999999999,68754.209529999993,19453.013190000001,128,115,2.9499999999999998e-07,2.9499999999999998e-07,9,9,128,115,1116,1076,7042,6785,10294,10258,10719,10718,0.003265628,0.0032652969999999999,0.050429238000000001,0.058085633999999997,0.093721310661114901,0.77205882352941202,0.87136929460580903,22.4437356253909,558,488,49.460000000000001,34.829999999999998,2,2,2,1,4,2,39.380000000000003,0.49220000000000003,1,1
2,3,6,4.6125461254612497e-05,3.8437884378843801e-06,-0.0050733000000000002,0.16628899999999999,0.16628899999999999,11410.80408,31094.070189999999,9,26,2.9400000000000001e-07,2.9499999999999998e-07,9,9,11,26,168,926,2733,6523,8761,10139,10576,10713,0.0032588360000000002,0.0032646950000000002,0.00013388399999999999,0.00074458100000000002,-0.00317102206895894,0.029411764705882401,0.057142857142857099,0.92148413152868303,235,1307,0.0,0.0,0,0,0,0,0,0,3852.8899999999999,0.097600000000000006,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.050420100000000002,0.050420100000000002,0.050420100000000002,100209.08409999999,36505.389799999997,41,47,2.9499999999999998e-07,2.9499999999999998e-07,8,9,43,47,1290,1653,7144,7615,10251,10331,10718,10725,0.0032657760000000002,0.0032666639999999999,0.0082957039999999992,0.016258973999999999,0.00372633118614632,0.047619047619047603,0.090909090909090898,1.34816870841814,432,65,0.0,100.0,0,1,0,1,0,1,6035.1999999999998,0.14849999999999999,1,1
4,4,16,1.1531365313653101e-05,7.6875768757687603e-06,0.0014078999999999999,0.089589699999999994,0.023073099999999999,98986.949609999996,65844.905939999997,48,72,2.9499999999999998e-07,2.9499999999999998e-07,8,9,48,72,927,1423,6547,7343,10262,10337,10714,10725,0.0032648619999999999,0.003266209,0.00084023300000000002,0.0029031249999999999,-0.0035111742334666598,0.026086956521739101,0.050847457627118599,1.85310215633009,917,1455,0.0,3.23,0,1,0,0,0,1,11480.469999999999,0.059799999999999999,1,1
2,2,4,0.000234471094710947,1.53751537515375e-05,0.0390601,0.89896450000000006,0.14636379999999999,9710.711131,8305.3794969999999,15,8,2.9400000000000001e-07,2.9400000000000001e-07,9,9,15,10,233,307,3570,4036,9382,9482,10637,10659,0.0032603720000000001,0.0032609980000000002,0.00025826100000000003,0.00046493000000000001,-0.000786556502759766,0.0,0.0,0.72134752044448203,1204,200,4.2350000000000003,0.0,1,0,1,0,1,0,1645.3900000000001,0.27239999999999998,1,1
2,1,2,0.00053813038130381301,0.00044587945879458798,2.7896557,2.8120688999999999,2.8120688999999999,25039.75836,23989.679840000001,48,46,2.9499999999999998e-07,2.9499999999999998e-07,9,9,50,48,664,915,6024,6588,10145,10221,10699,10710,0.0032639689999999998,0.003264842,0.0015996350000000001,0.0093694490000000002,-0.016511574030380401,0.68421052631578905,0.8125,9.9922806546458407,165,216,0.0,0.0,0,0,0,0,0,0,253.27000000000001,0.41909999999999997,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.077019099999999993,0.077019099999999993,0.077019099999999993,303.00876190000002,30876.272440000001,2,25,2.9400000000000001e-07,2.9499999999999998e-07,9,8,4,25,36,424,563,4118,5103,9637,9907,10661,0.0032524210000000001,0.0032613619999999999,1.3900000000000001e-05,0.00050847200000000005,-0.0057846251168526697,0.0,0.0,0.61385535286027004,774,339,0.0,25.359999999999999,0,2,0,0,0,2,17544.830000000002,-0.018700000000000001,1,1
2,1,2,7.6875768757687603e-06,7.6875768757687603e-06,0.028710699999999999,0.029309700000000001,0.029309700000000001,6140.7285439999996,11040.509899999999,24,50,2.9499999999999998e-07,2.9499999999999998e-07,9,9,24,50,427,964,4563,5695,9588,10039,10638,10687,0.0032617129999999999,0.0032638319999999999,0.00057808800000000004,0.017614643999999999,0.0089090655856632495,0.0,0.0,1.1300044908477,150,1632,0.0,4.4729999999999999,0,1,0,1,0,1,1483.97,0.27710000000000001,1,1
6,1,6,0.00047662976629766303,0.00017297047970479701,-0.82298729999999998,1.0945210999999999,1.0945210999999999,48021.165379999999,3035.6228070000002,134,88,2.9499999999999998e-07,2.9499999999999998e-07,8,8,134,88,1066,683,6876,5811,10219,10019,10734,10720,0.00326538,0.0032637339999999999,0.0027531180000000001,0.001707203,-0.00572203762763505,0.62962962962962998,0.77272727272727304,20.228540953409901,939,2075,3.9399999999999999,45.490000000000002,1,1,0,1,1,1,4979.5500000000002,0.1067,1,1
3,3,9,8.8407134071340695e-05,3.8437884378843801e-06,-0.24820149999999999,0.070991299999999993,-0.23712710000000001,25168.730169999999,10879.90495,32,16,2.9499999999999998e-07,2.9499999999999998e-07,9,9,32,18,1094,774,6882,6133,10219,10148,10719,10706,0.0032652850000000001,0.0032641620000000001,0.0086633130000000006,0.003495157,-0.000153243207179344,0.0,0.0,0.57199933500534905,936,733,21.359999999999999,43.920000000000002,1,1,1,1,1,1,2146.0900000000001,0.1295,1,1
1,1,1,7.6875768757687603e-06,7.6875768757687603e-06,0.049154000000000003,0.049154000000000003,0.049154000000000003,1239.752287,104962.3327,4,33,2.9499999999999998e-07,2.9499999999999998e-07,9,9,6,35,439,1122,4700,7104,9668,10374,10668,10726,0.0032619459999999999,0.0032656880000000001,0.00090913799999999998,0.0039150210000000003,0.0037380315212350401,0.0,0.0,0.0,280,687,0.0,8.8789999999999996,0,1,0,1,0,1,12443.84,0.027199999999999998,1,1
2,1,2,0.0015144526445264499,7.3031980319803198e-05,0.0021364999999999999,1.6579925,1.6579925,340252.1042,9940.8221830000002,135,26,2.9499999999999998e-07,2.9499999999999998e-07,8,9,135,28,2588,1096,8484,6745,10554,10277,10747,10727,0.0032687319999999999,0.0032652240000000002,0.0035513490000000001,0.00097266099999999999,2.2497195079074202e-17,0.14184397163120599,0.24844720496894401,5.0278688890336403,237,641,33.75,12.789999999999999,1,1,1,1,1,1,8478.6900000000005,0.0263,1,1
1,3,3,7.6875768757687603e-06,7.6875768757687603e-06,0.075228199999999995,0.14751210000000001,0.075228199999999995,2126.6773389999998,79646.248519999994,8,40,2.9499999999999998e-07,2.9499999999999998e-07,9,9,10,40,702,1363,6013,7441,10130,10396,10695,10728,0.0032639399999999999,0.0032662780000000001,0.0027052360000000002,0.0085395160000000005,0.0088201937092418897,0.021276595744680899,0.041666666666666699,0.78381107793861204,298,136,0.0,40.439999999999998,0,1,0,1,0,1,14659.719999999999,0.0037000000000000002,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.050955500000000001,0.050955500000000001,0.050955500000000001,16969.302060000002,3905.4945769999999,128,125,2.9499999999999998e-07,2.9499999999999998e-07,9,9,128,125,1035,906,6845,6464,10321,10217,10719,10710,0.0032653909999999999,0.0032647890000000001,0.96668605699999999,0.96718143400000001,-0.014708638193416199,0.91603053435114501,0.95617529880478103,25.417677672972701,75,59,100.0,100.0,1,1,1,1,1,1,1.73,0.73929999999999996,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,-0.0019654,-0.0019654,-0.0019654,32512.586899999998,11462.311229999999,127,126,2.9499999999999998e-07,2.9499999999999998e-07,9,9,127,126,1005,924,6908,6463,10308,10220,10723,10710,0.003265413,0.003264809,0.93881354900000002,0.968106939,0.00157503545026841,0.805755395683453,0.89243027888446202,23.754526073559202,369,284,0.0,23.59,0,1,0,0,0,2,284.88,0.39219999999999999,1,1
1,3,3,1.53751537515375e-05,7.6875768757687603e-06,0.041901500000000001,0.090028499999999997,0.090028499999999997,102406.62760000001,34581.89084,133,119,2.9499999999999998e-07,2.9499999999999998e-07,9,9,133,119,1874,1090,8108,7023,10474,10286,10733,10715,0.0032675820000000002,0.0032655639999999999,0.055624822999999997,0.050662463999999997,-0.025642020434311501,0.72413793103448298,0.83999999999999997,22.4406483399545,347,759,52.729999999999997,34.509999999999998,1,2,1,2,2,2,1347.4200000000001,0.25040000000000001,1,1
8,2,16,3.8437884378843801e-06,3.8437884378843801e-06,0.074750800000000006,0.12476660000000001,0.12476660000000001,28087.195930000002,2019.3693720000001,13,7,2.9499999999999998e-07,2.9400000000000001e-07,9,10,13,9,540,76,5061,1677,9816,7735,10685,10382,0.0032625620000000001,0.0032565519999999998,0.0050737619999999999,6.3600000000000001e-05,-3.8912693596862596e-18,0.052631578947368397,0.10000000000000001,1.3159569899311501,5116,748,0.0,0.0,0,0,0,0,0,0,311.57999999999998,0.33929999999999999,1,1
2,1,2,0.00018450184501844999,0.00018450184501844999,0.56537970000000004,0.57346430000000004,0.57346430000000004,49633.724739999998,534.35672450000004,46,8,2.9499999999999998e-07,2.9400000000000001e-07,9,9,46,10,1165,228,6794,4141,10283,9349,10716,10614,0.0032653410000000002,0.003260846,0.0017322069999999999,0.00030784399999999999,6.7132866784060504e-17,0.0188679245283019,0.037037037037037,0.745152625793287,464,98,0.0,100.0,0,1,0,1,0,1,10666.74,0.080500000000000002,1,1
2,1,2,2.6906519065190701e-05,3.8437884378843801e-06,0.0034499000000000001,0.038350500000000003,0.038350500000000003,12651.746929999999,75429.974480000004,15,58,2.9400000000000001e-07,2.9499999999999998e-07,9,9,15,58,364,1239,4083,7161,9527,10352,10642,10728,0.0032611319999999999,0.0032658639999999998,0.001656804,0.0091118620000000001,0.025116204296761702,0.0,0.0,1.2118396440641399,110,738,34.539999999999999,0.0,1,0,0,0,2,0,4298.8800000000001,0.1263,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.051509399999999997,0.051509399999999997,0.051509399999999997,15553.775369999999,8323.8274990000009,126,125,2.9499999999999998e-07,2.9499999999999998e-07,9,9,126,125,1043,841,6692,6261,10292,10173,10719,10709,0.0032652219999999999,0.003264486,0.96488529999999995,0.96699910200000005,0.0050333934438113997,0.93023255813953498,0.96385542168674698,25.418341398390002,458,243,13.75,0.0,1,0,1,0,1,0,14.83,0.66000000000000003,1,1
1,4,4,3.8437884378843801e-06,3.8437884378843801e-06,0.071302699999999997,0.071302699999999997,0.071302699999999997,3777.2509669999999,6868.3383270000004,84,84,2.9499999999999998e-07,2.9499999999999998e-07,9,9,86,86,430,539,4470,5171,9744,9984,10670,10691,0.0032618730000000002,0.0032629040000000001,0.0022340530000000002,0.0025653619999999999,-0.0053412418108389403,0.95402298850574696,0.97647058823529398,18.676662498620999,414,788,0.0,0.0,0,0,0,0,0,0,76.989999999999995,0.41849999999999998,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.070902099999999996,0.070902099999999996,0.070902099999999996,46392.16345,674.26706209999998,99,83,2.9499999999999998e-07,2.9499999999999998e-07,9,9,99,85,741,407,5759,4368,10126,9703,10704,10669,0.0032638279999999999,0.0032617119999999999,0.011124375000000001,0.002225107,0.0067475446611330297,0.65454545454545499,0.79120879120879095,16.475181984428801,127,179,0.0,22.34,0,1,0,0,0,1,433.81,0.42720000000000002,1,1
1,1,1,0.00017681426814268101,0.00017681426814268101,-0.075046299999999996,-0.075046299999999996,-0.075046299999999996,520056.38549999997,159989.15729999999,168,86,2.9499999999999998e-07,2.9499999999999998e-07,9,9,168,86,2638,1876,8742,8112,10558,10490,10744,10739,0.003269058,0.003267566,0.013112838999999999,0.0042959349999999999,-0.00136701231350119,0.205741626794258,0.341269841269841,11.9470006952698,258,735,0.0,0.0,0,0,0,0,0,0,13684.940000000001,-0.0054999999999999997,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.062106700000000001,0.062106700000000001,0.062106700000000001,1866.0217270000001,60071.665730000001,6,34,2.9499999999999998e-07,2.9499999999999998e-07,9,10,8,36,358,792,4844,5538,9742,10019,10663,10692,0.0032620779999999999,0.0032634830000000002,0.000820256,0.015344337,0.022567613170856898,0.0,0.0,0.0,127,63,62.990000000000002,100.0,1,1,1,1,1,1,11496.370000000001,0.026599999999999999,1,1
2,1,2,1.1531365313653101e-05,1.1531365313653101e-05,0.145592,0.19180230000000001,0.145592,11514.628350000001,9340.4997910000002,21,12,2.9400000000000001e-07,2.9499999999999998e-07,9,9,21,14,314,532,3894,4762,9389,9840,10649,10675,0.0032607790000000001,0.0032622760000000002,0.000111895,0.000438026,0.0025488819443634301,0.0,0.0,0.64703090629734505,437,455,0.0,48.57,0,1,0,1,0,1,7658.9200000000001,0.049799999999999997,1,1
1,3,3,1.53751537515375e-05,3.8437884378843801e-06,0.022761,0.052575299999999998,0.052575299999999998,4368.9448110000003,34772.690770000001,17,25,2.9499999999999998e-07,2.9499999999999998e-07,9,9,17,25,615,1091,5843,6706,10093,10165,10687,10714,0.0032636599999999998,0.0032650560000000001,0.001354411,0.001808439,0.0037675090550261,0.025641025641025599,0.050000000000000003,1.49879161128683,250,170,19.600000000000001,37.049999999999997,1,2,0,0,1,2,10882.34,0.042500000000000003,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.039464600000000002,0.039464600000000002,0.039464600000000002,2291.5268390000001,14836.224469999999,29,29,2.9499999999999998e-07,2.9499999999999998e-07,9,9,29,29,982,1051,6073,6346,10121,10135,10704,10697,0.0032642890000000001,0.0032646189999999999,0.010040629000000001,0.0028355699999999999,-3.5997045519853699e-16,0.018181818181818198,0.035714285714285698,1.35158451602184,69,220,100.0,0.45400000000000001,1,0,1,0,1,1,3335.1100000000001,0.16209999999999999,1,1
1,1,1,3.8437884378843801e-06,3.8437884378843801e-06,0.049432200000000003,0.049432200000000003,0.049432200000000003,12443.98789,15759.21875,134,132,2.9499999999999998e-07,2.9499999999999998e-07,9,9,134,132,1118,1035,6875,6738,10318,10292,10717,10720,0.0032655000000000002,0.003265263,0.99114939000000002,0.98881156599999998,-0.0125342870742122,0.91304347826086996,0.95454545454545403,26.806318931288999,225,147,0.0,0.0,0,0,0,0,0,0,13.08,0.68169999999999997,1,1
1,1,1,1.1531365313653101e-05,1.1531365313653101e-05,0.1841921,0.1841921,0.1841921,5689.0967760000003,14675.9784,52,90,2.9400000000000001e-07,2.9499999999999998e-07,10,9,54,92,222,511,2881,4931,9005,9893,10598,10679,0.0032593180000000002,0.0032625520000000002,0.0011999300000000001,0.0026188100000000001,0.0109625705643912,0.53191489361702105,0.69444444444444398,11.298477631964399,235,306,0.0,17.640000000000001,0,1,0,1,0,1,271.32999999999998,0.39479999999999998,1,1
1,1,1,0.00013068880688806901,0.00013068880688806901,0.89714680000000002,0.89714680000000002,0.89714680000000002,14222.10745,28814.356100000001,17,51,2.9499999999999998e-07,2.9499999999999998e-07,9,9,17,51,464,1327,4260,6905,9653,10302,10661,10722,0.0032615420000000001,0.003265642,0.00089643399999999999,0.0017454969999999999,0.018358922467608702,0.157894736842105,0.27272727272727298,3.6845263429023198,174,558,23.559999999999999,0.17899999999999999,1,0,0,0,1,1,8448.2900000000009,0.0574,1,1
1,1,1,1.53751537515375e-05,1.53751537515375e-05,0.032668900000000001,0.032668900000000001,0.032668900000000001,119571.613,2970.0250679999999,57,6,2.9499999999999998e-07,2.9499999999999998e-07,8,9,57,8,1745,452,7827,5101,10439,9792,10733,10664,0.0032670830000000001,0.003262465,0.0022090819999999998,0.00062464499999999995,0.0053162880097479999,0.0,0.0,0.49255709162898897,298,346,0.0,100.0,0,1,0,1,0,1,13018.66,-0.001,1,1
4,1,4,0.0087023370233702303,0.00050353628536285396,-0.73994919999999997,15.314652600000001,15.314652600000001,6529.8294130000004,442.60448559999998,127,61,2.9499999999999998e-07,2.9499999999999998e-07,8,9,127,63,825,624,6373,5439,10121,9850,10730,10699,0.0032645590000000002,0.0032631069999999999,0.0024947049999999998,0.001482412,0.0238782169463886,0.48031496062992102,0.64893617021276595,13.3511937058018,772,264,0.0,0.75700000000000001,0,0,0,0,0,1,2661.6599999999999,0.1699,1,1
4,8,32,3.4594095940959402e-05,7.6875768757687603e-06,0.030797700000000001,0.10629769999999999,0.069851499999999997,373.27967080000002,6344.003001,110,112,2.9499999999999998e-07,2.9499999999999998e-07,9,9,110,112,892,1025,6495,6806,10188,10239,10709,10717,0.0032647549999999998,0.003265245,0.049855623000000002,0.050906130000000001,-0.00021624360401380701,0.91304347826086996,0.95454545454545403,22.451467767844399,561,4766,22.989999999999998,0.041000000000000002,2,0,2,0,2,2,129.72999999999999,0.34150000000000003,1,1
4,2,8,8.45633456334563e-05,3.8437884378843801e-06,0.0073638999999999996,0.16889779999999999,0.080791299999999996,13612.514639999999,24443.166789999999,12,19,2.9499999999999998e-07,2.9499999999999998e-07,9,10,14,19,352,566,4549,5179,9670,9885,10676,10664,0.0032617369999999998,0.0032627379999999998,0.00032609199999999999,0.00040881799999999997,0.0202464087813637,0.068965517241379296,0.12903225806451599,1.30348875426549,621,263,3.2200000000000002,0.0,0,0,0,0,2,0,4203.6899999999996,0.13900000000000001,1,1
