ADC29463,A,avian,Korea,2004
AGL58994,A,avian,New Jersey,2008
AGO02249,A,avian,Hong Kong,2009
AGW27061,A,avian,Hong Kong,2011
AHA98464,A,-,Helsinki,2013
AHW46580,A,swine,Illinois,2014
ACE77942,A,swine,Korea,2007
AEM63500,A,-,Lur,2010
ACJ26374,A,avian,Hong Kong,2008
AHD25126,A,swine,North Carolina,2013
ACE77946,A,swine,Korea,2007
ABI20870,A,-,New York,1995
ACK99476,A,-,Siena,1997
AFM72312,A,-,Fujian,2003
AEA73584,A,-,Boston,2009
CCD31011,A,swine,La Habana,2010
AFM47165,A,swine,Guangdong,2011
AFH53677,A,swine,Minnesota,2011
ABW40114,A,-,New York,2007
AHX38928,A,swine,Ohio,2013
AEX34768,A,-,TayNguyen,2006
CAP49183,A,swine,Germany,1995
AHG26596,A,swine,Oklahoma,2013
AFO83280,A,avian,Nepal,2010
ADX96236,A,swine,Hubei,2009
ADD21467,A,swine,Fujian,2008
AFR76311,A,swine,England,2006
AGW43288,A,avian,Iceland,2011
AGY80411,A,avian,California,2012
BAI68198,A,avian,Vietnam,2009
AIA66646,A,-,Shiraz,2013
AHB51520,A,swine,North Carolina,2003
AGY79889,A,avian,California,2012
AHD25010,A,swine,Minnesota,2013
AFJ77517,A,-,Malaysia,1999
AGO51411,A,swine,Wyoming,2013
AAV30828,A,swine,Fujian,2003
AGL57968,A,avian,Delaware,2003
AGT18720,A,-,Kenya,2013
ACB11782,A,-,New Mexico,2008
AGT18723,A,-,Kenya,2012
BAF43466,A,swine,Shimane,2001
AFM68954,A,-,NWS,1934
AGJ73367,A,-,Alborz,2011
AIA24435,A,swine,Kansas,2014
AHN96710,A,avian,Iowa,2013
AGM16027,A,swine,Iowa,2013
AGG27863,A,avian,Delaware Bay,2001
BAA02768,A,-,Suita,1989
AHM24199,A,swine,North Carolina,2014
AGL04309,A,swine,Denmark,2004
ADO29901,A,-,Qingdao,2009
AAD25309,A,swine,Netherlands,1980
AFM08891,A,avian,South Africa,2011
AGI02552,A,swine,Kansas,2012
ADO29908,A,-,Qingdao,2010
AGK73228,A,-,Washington,2011
ADG21437,A,-,Egypt,2010
AFM71731,A,-,Beijing,1989
ABI20826,A,-,Hickox,1940
ACF24987,A,avian,Minnesota,1999
AFU08812,A,swine,Illinois,2012
ADK89127,A,swine,Heilongjiang,2007
ACA04574,A,avian,Western Australia,1984
AGI41250,A,swine,Illinois,2013
ABD73284,A,avian,Turkey,2005
ABY81829,A,avian,Korea,2005
ACD56324,A,-,Moscow,1965
ADM85867,A,avian,Egypt,2010
ADJ18171,A,-,Iran,2009
ADC45813,A,-,Kyoto,2009
ABY81821,A,swine,Korea,2004
AHN00657,A,avian,Wisconsin,1981
ABR37440,A,emu,New South Wales,1997
AHB22843,A,swine,Oklahoma,2005
AHB22615,A,swine,Nebraska,2003
BAJ40004,A,-,Sendai,2009
AFV31477,A,swine,South Dakota,2012
AHB22963,A,swine,South Carolina,2006
BAM36148,A,avian,Vietnam,2011
AEP32455,A,-,Thailand,2009
ACH95456,A,avian,Fujian,2002
AFJ74842,A,-,Malaysia,2004
AGN49381,A,avian,Guangxi,2012
ACA33674,A,-,Delaware,2007
AIC73767,A,-,Japan,2014
AGL04629,A,-,Illinois,2012
AHZ39510,A,avian,Republic of Georgia,2012
AFU08816,A,swine,Illinois,2012
AGE02663,A,avian,Wisconsin,2010
AGK43532,A,avian,Minnesota,2008
AEN68577,A,swine,Italy,2010
ABD15746,A,-,Canterbury,2000
AEN68575,A,swine,Italy,2010
AEI30055,A,swine,Korea,2008
ACM17265,A,swine,NC,2005
AEI30057,A,swine,Korea,2009
ADI46319,A,swine,East Java,2007
AEM75239,A,avian,Wisconsin,2009
ABS53372,A,swine,Bakum,2000
